Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
1/19/2024,3:11:02 PM,0,SBR1,92.4,9.29,6.135,750.5,31641.2,31.81,0.58,0,49464.3,-0.16,-0.02,-0.3,6.27,11.9,-0.95,60.63699,-146.00447,93.6,92.4,50253.9,32152,4.1,32,25,0,0,0.569,0.493,0.719,25,0
1/19/2024,3:11:03 PM,0,SBR1,92.3,9.28,6.137,750.5,31640.2,31.81,0.52,0,49460.1,-0.03,0.01,-0.31,6.27,11.9,-0.97,60.63699,-146.00447,93.5,92.3,50249.8,32149,4.4,32,25,0,0,0.557,0.507,0.739,25,0
1/19/2024,3:11:04 PM,0,SBR1,92.2,9.27,6.138,750.5,31641,31.81,0.64,0,49459.2,0.05,0.03,-0.33,6.27,11.9,-1.02,60.63699,-146.00447,93.4,92.2,50248.9,32148,4.5,32,25,0,0,0.591,0.523,0.762,25,0
1/19/2024,3:11:05 PM,0,SBR1,92.1,9.25,6.139,750.3,31639.3,31.8,0.69,0,49455.7,0,0.02,-0.2,6.27,11.9,-0.67,60.63698,-146.00447,93.3,92.1,50245.4,32146,4.9,32,25,0,0,0.544,0.537,0.783,25,0
1/19/2024,3:11:06 PM,0,SBR1,92,9.25,6.138,750.6,31639.3,31.81,0.66,0,49456.8,-0.12,-0.01,-0.17,6.27,11.9,-0.56,60.63698,-146.00447,93.1,92,50246.5,32147,4.9,32,25,0,0,0.602,0.554,0.808,25,0
1/19/2024,3:11:08 PM,0,SBR1,91.8,9.23,6.141,750.3,31638.8,31.8,0.67,0,49451.5,0.02,0.03,-0.44,6.27,11.9,-1.33,60.63698,-146.00447,93,91.8,50241.3,32143,4.9,32,25,0,0,0.576,0.567,0.827,25,0
1/19/2024,3:11:10 PM,0,SBR1,91.6,9.21,6.146,750.5,31640.8,31.8,0.71,0,49446.7,-0.14,-0.01,-0.15,6.27,11.9,-0.51,60.63697,-146.00446,92.8,91.6,50236.7,32140,5.2,32,25,0,0,0.564,0.571,0.833,25,0
1/19/2024,3:11:11 PM,0,SBR1,91.5,9.2,6.147,750.5,31644.3,31.8,0.67,0,49450.7,-0.19,-0.03,-0.3,6.27,11.9,-0.94,60.63697,-146.00446,92.7,91.5,50240.7,32143,5.5,32,25,0,0,0.579,0.571,0.833,25,0
1/19/2024,3:11:12 PM,0,SBR1,91.5,9.2,6.148,750.6,31643.1,31.8,0.61,0,49448.1,0.02,0.03,-0.25,6.27,11.9,-0.79,60.63697,-146.00446,92.6,91.5,50238.1,32141,5.6,32,25,0,0,0.536,0.571,0.832,25,0
1/19/2024,3:11:13 PM,0,SBR1,91.4,9.19,6.149,750.4,31642.1,31.8,0.73,0,49444.9,0.15,0.06,-0.32,6.27,11.9,-1.01,60.63697,-146.00446,92.6,91.4,50234.9,32139,5.6,32,25,0,0,0.601,0.571,0.833,25,0
1/19/2024,3:11:15 PM,0,SBR1,91.2,9.17,6.154,750.7,31644.3,31.8,0.64,0,49442.2,-0.05,0.01,-0.45,6.27,11.9,-1.35,60.63697,-146.00446,92.4,91.2,50232.4,32137,5.2,32,25,0,0,1.005,0.584,0.851,25,0
1/19/2024,3:11:16 PM,0,SBR1,91.2,9.17,6.156,750.7,31645.5,31.8,0.58,0,49439.5,0.04,0.03,-0.37,6.27,11.9,-1.12,60.63697,-146.00446,92.3,91.2,50229.8,32136,5.3,32,25,0,0,1.282,1.38,2.012,25,0
1/19/2024,3:11:17 PM,0,SBR1,91.2,9.16,6.16,750.5,31648.2,31.79,0.68,0,49438.6,0.05,0.03,-0.35,6.27,11.9,-1.08,60.63696,-146.00446,92.3,91.2,50229,32135,5,32,25,0,0,1.367,1.422,2.073,25,0
1/19/2024,3:11:18 PM,0,SBR1,91.1,9.16,6.162,750.4,31650.7,31.8,0.68,0,49440.2,-0.11,-0.01,-0.41,6.27,11.9,-1.24,60.63696,-146.00446,92.3,91.1,50230.7,32136,4.9,32,25,0,0,1.524,1.568,2.285,25,0
1/19/2024,3:11:19 PM,0,SBR1,91.1,9.15,6.165,750.4,31648.2,31.79,0.73,0,49430.5,-0.15,-0.02,-0.48,6.27,11.9,-1.43,60.63696,-146.00446,92.2,91.1,50221.1,32130,5.2,32,25,0,0,1.575,1.548,2.256,25,0
1/19/2024,3:11:21 PM,0,SBR1,90.9,9.14,6.167,750.4,31639,31.78,0.65,0,49412.9,-0.01,0.02,-0.34,6.27,11.9,-1.05,60.63696,-146.00446,92.1,90.9,50203.3,32118,5.3,32,25,0,0,2.023,1.866,2.72,25,0
1/19/2024,3:11:22 PM,0,SBR1,90.9,9.13,6.168,750.3,31636.4,31.77,0.66,0,49408,0.07,0.04,-0.25,6.27,11.9,-0.8,60.63696,-146.00446,92.1,90.9,50198.3,32115,5.6,32,25,0,0,2.02,1.937,2.824,25,0
1/19/2024,3:11:23 PM,0,SBR1,90.9,9.13,6.168,750.3,31645.2,31.78,0.66,0,49421.4,0.12,0.05,-0.38,6.27,11.9,-1.16,60.63695,-146.00446,92.1,90.9,50212,32124,5.6,32,25,0,0,2.381,2.015,2.937,25,0
1/19/2024,3:11:24 PM,0,SBR1,90.9,9.13,6.172,750.4,31652.4,31.79,0.68,0,49427.6,-0.03,0.01,-0.47,6.27,11.9,-1.43,60.63695,-146.00446,92,90.9,50218.4,32128,5.4,32,25,0,0,2.596,2.12,3.091,25,0
1/19/2024,3:11:25 PM,0,SBR1,90.8,9.12,6.175,750.8,31647.3,31.78,0.72,0,49415,-0.03,0.01,-0.37,6.27,11.9,-1.13,60.63695,-146.00446,91.9,90.8,50205.8,32120,6.1,32,25,0,0,2.706,2.22,3.236,25,0
1/19/2024,3:11:26 PM,0,SBR1,90.7,9.12,6.174,750.5,31640,31.77,0.68,0,49403.8,0,0.02,-0.29,6.27,11.9,-0.9,60.63695,-146.00446,91.9,90.7,50194.4,32112,6.1,32,25,0,0,2.697,2.29,3.338,25,0
1/19/2024,3:11:28 PM,0,SBR1,90.7,9.12,6.176,750.3,31672.2,31.81,0.67,0,49453.6,0.04,0.03,-0.21,6.27,11.9,-0.7,60.63695,-146.00446,91.9,90.7,50245,32145,6.6,32,25,0,0,3.328,3.407,4.966,25,0
1/19/2024,3:11:29 PM,0,SBR1,90.7,9.11,6.187,750.4,31682.5,31.81,0.71,0,49454.2,0.1,0.05,-0.22,6.27,11.9,-0.71,60.63695,-146.00446,91.9,90.7,50246.2,32145,6.8,32,25,0,0,3.402,3.442,5.018,25,0
1/19/2024,3:11:31 PM,0,SBR1,90.7,9.1,6.197,750.3,31676.9,31.79,0.74,0,49428.1,-0.16,-0.02,-0.13,6.27,11.9,-0.45,60.63694,-146.00444,91.8,90.7,50220.2,32128,6.8,32,25,0,0,3.853,3.723,5.428,25,0
1/19/2024,3:11:32 PM,0,SBR1,90.6,9.1,6.199,750.2,31674.4,31.79,0.72,0,49421.3,-0.15,-0.02,-0.24,6.27,11.9,-0.76,60.63694,-146.00444,91.8,90.6,50213.4,32124,6.8,32,25,0,0,4.123,3.906,5.694,25,0
1/19/2024,3:11:35 PM,0,SBR1,90.6,9.09,6.205,750.7,31729.7,31.84,0.67,0,49501.5,-0.01,0.02,-0.33,6.27,11.9,-1.02,60.63694,-146.00446,91.7,90.6,50295,32176,7.4,32,25,0,0,4.566,4.174,6.085,25.1,0
1/19/2024,3:11:37 PM,0,SBR1,90.7,9.09,6.24,750.7,31770.2,31.85,0.69,0,49512.8,-0.07,0,-0.38,6.27,11.9,-1.16,60.63693,-146.00446,91.8,90.7,50308.2,32183,6.7,31,25,0,0,4.982,5.102,7.438,25.1,0
1/19/2024,3:11:39 PM,0,SBR1,90.7,9.09,6.264,750.5,31799.5,31.87,0.76,0,49524.6,-0.09,0,-0.39,6.27,11.9,-1.2,60.63694,-146.00446,91.8,90.7,50321.3,32191,6.6,31,25,0,0,5.282,5.419,7.901,25.1,0
1/19/2024,3:11:40 PM,0,SBR1,90.7,9.08,6.278,750.5,31820.9,31.87,0.74,0,49533.7,0.01,0.02,-0.36,6.27,11.9,-1.12,60.63694,-146.00446,91.8,90.7,50331.3,32197,6.6,31,25.1,0,0,5.624,5.587,8.146,25.1,0
1/19/2024,3:11:41 PM,0,SBR1,90.6,9.08,6.298,750.4,31819.2,31.85,0.76,0,49504.5,0.06,0.04,-0.32,6.27,11.9,-1,60.63694,-146.00446,91.8,90.6,50302.5,32178,6.5,31,25,0,0,5.879,5.786,8.435,25.1,0
1/19/2024,3:11:42 PM,0,SBR1,90.6,9.07,6.313,750.4,31817.2,31.84,0.68,0,49476.6,0.04,0.03,-0.39,6.27,11.9,-1.19,60.63694,-146.00446,91.7,90.6,50274.9,32160,6.5,31,25,0,0,5.863,5.852,8.532,25.1,0
1/19/2024,3:11:43 PM,0,SBR1,90.5,9.05,6.326,750.3,31810.7,31.82,0.69,0,49448,-0.07,0,-0.35,6.27,11.9,-1.08,60.63694,-146.00446,91.6,90.5,50246.4,32141,6.4,31,25,0,0,6.194,5.941,8.662,25,0
1/19/2024,3:11:44 PM,0,SBR1,90.4,9.05,6.329,750.5,31808.7,31.81,0.66,0,49440.5,0.04,0.03,-0.37,6.27,11.9,-1.15,60.63694,-146.00446,91.6,90.4,50238.9,32136,6.6,31,25,0,0,6.348,5.997,8.743,25,0
1/19/2024,3:11:45 PM,0,SBR1,90.4,9.05,6.331,750.4,31810.3,31.81,0.62,0,49439,-0.04,0.01,-0.52,6.27,11.9,-1.56,60.63694,-146.00446,91.6,90.4,50237.6,32135,7,31,25,0,0,6.508,6.093,8.883,25,0
1/19/2024,3:11:46 PM,0,SBR1,90.4,9.04,6.333,751,31811.2,31.81,0.68,0,49438.4,-0.25,-0.04,-0.53,6.27,11.9,-1.57,60.63694,-146.00446,91.5,90.4,50237,32135,7.1,31,25,0,0,6.624,6.178,9.007,25,0
1/19/2024,3:11:47 PM,0,SBR1,90.3,9.03,6.334,750.4,31792.2,31.79,0.66,0,49407.3,-0.12,-0.01,-0.38,6.27,11.9,-1.15,60.63694,-146.00446,91.4,90.3,50205.4,32115,6.8,31,25,0,0,6.894,7.063,10.296,25,0
1/19/2024,3:11:48 PM,0,SBR1,90.2,9.02,6.331,750.3,31763,31.76,0.69,0,49364.4,0.02,0.03,-0.41,6.27,11.9,-1.24,60.63694,-146.00446,91.3,90.2,50161.8,32087,6.7,31,25,0,0,7.228,7.369,10.743,25,0
1/19/2024,3:11:52 PM,0,SBR1,90.1,9.02,6.306,750.3,31753.6,31.77,0.53,0,49387.4,0.1,0.05,-0.37,6.27,11.9,-1.12,60.63695,-146.00446,91.3,90.1,50184,32102,7.5,31,25,0,0,7.799,7.669,11.18,25,0
1/19/2024,3:11:53 PM,0,SBR1,90.1,9.02,6.302,750.3,31753.2,31.78,0.62,0,49393.7,0.07,0.04,-0.37,6.27,11.9,-1.14,60.63696,-146.00447,91.2,90.1,50190.1,32106,7.5,31,25,0,0,8.012,7.79,11.356,25,0
1/19/2024,3:11:54 PM,0,SBR1,90,9.02,6.298,750.7,31753.2,31.78,0.66,0,49398.3,0.04,0.03,-0.34,6.27,11.9,-1.05,60.63695,-146.00447,91.2,90,50194.7,32109,7.4,31,25,0,0,7.935,7.841,11.431,25,0
1/19/2024,3:11:57 PM,0,SBR1,90,9.02,6.294,750.7,31752,31.78,0.69,0,49402.9,0.02,0.03,-0.44,6.27,11.9,-1.34,60.63696,-146.00446,91.2,90,50199.1,32112,7.2,31,25,0,0,8.74,8.803,12.834,25,0
1/19/2024,3:11:59 PM,0,SBR1,90,9.02,6.291,750.5,31748.6,31.78,0.75,0,49401.3,0.19,0.07,-0.26,6.27,11.9,-0.83,60.63695,-146.00446,91.1,90,50197.4,32111,7.1,31,25,0,0,9.027,9.101,13.267,25,0
1/19/2024,3:12:00 PM,0,SBR1,90,9.01,6.29,750.4,31747.1,31.78,0.8,0,49401.1,0.23,0.08,-0.26,6.27,11.9,-0.82,60.63695,-146.00446,91.1,90,50197.1,32111,6.9,31,25,0,0,9.225,9.175,13.375,25,0
1/19/2024,3:12:01 PM,0,SBR1,90,9.01,6.289,750.4,31745.9,31.78,0.72,0,49400.9,0,0.02,-0.37,6.27,11.9,-1.13,60.63695,-146.00447,91.1,90,50196.9,32111,7.3,32,25,0,0,9.53,9.365,13.652,25,0
1/19/2024,3:12:02 PM,0,SBR1,90,9.01,6.288,750.9,31744.1,31.78,0.69,0,49400,-0.07,0,-0.37,6.27,11.9,-1.12,60.63695,-146.00446,91.1,90,50195.8,32110,7.1,32,25,0,0,9.494,9.467,13.802,25,0
1/19/2024,3:12:03 PM,0,SBR1,90,9.01,6.286,750.5,31744.4,31.78,0.64,0,49402.2,-0.14,-0.01,-0.38,6.27,11.9,-1.15,60.63694,-146.00446,91.1,90,50198,32111,7.1,32,25,0,0,9.625,9.521,13.881,25,0
1/19/2024,3:12:04 PM,0,SBR1,89.9,9.01,6.285,750.5,31743,31.78,0.55,0,49401.5,-0.14,-0.02,-0.38,6.27,11.9,-1.18,60.63694,-146.00446,91.1,89.9,50197.3,32111,7.2,32,25,0,0,9.733,9.573,13.956,25,0
1/19/2024,3:12:05 PM,0,SBR1,89.9,9.01,6.284,750.4,31742.1,31.78,0.64,0,49401.6,-0.05,0.01,-0.49,6.27,11.9,-1.48,60.63694,-146.00446,91.1,89.9,50197.4,32111,7.9,32,25,0,0,9.98,9.627,14.034,25,0
1/19/2024,3:12:06 PM,0,SBR1,89.9,9.01,6.283,750.5,31741.7,31.78,0.72,0,49402.6,-0.1,-0.01,-0.39,6.27,11.9,-1.2,60.63694,-146.00446,91.1,89.9,50198.3,32112,7.7,32,25,0,0,10.181,9.715,14.163,25,0
1/19/2024,3:12:07 PM,0,SBR1,89.9,9.01,6.283,750.4,31741.4,31.78,0.69,0,49402.6,-0.03,0.01,-0.29,6.27,11.9,-0.91,60.63694,-146.00446,91.1,89.9,50198.3,32112,7.4,32,25,0,0,10.281,9.795,14.279,25,0
1/19/2024,3:12:08 PM,0,SBR1,89.9,9.01,6.283,750.4,31742.5,31.78,0.7,0,49404.7,-0.02,0.01,-0.4,6.27,11.9,-1.23,60.63694,-146.00446,91.1,89.9,50200.5,32113,6.8,32,25,0,0,10.369,9.878,14.4,25,0
1/19/2024,3:12:09 PM,0,SBR1,89.9,9.01,6.282,750.5,31743.7,31.78,0.75,0,49407.1,0.05,0.03,-0.34,6.27,11.9,-1.06,60.63694,-146.00446,91,89.9,50202.9,32115,6.3,32,25,0,0,10.461,9.937,14.486,25,0
1/19/2024,3:12:10 PM,0,SBR1,89.9,9.01,6.282,750.4,31743.4,31.78,0.67,0,49407.7,0.21,0.07,-0.35,6.27,11.9,-1.08,60.63694,-146.00446,91,89.9,50203.5,32115,5.9,32,25,0,0,10.719,10.861,15.834,25.1,0
1/19/2024,3:12:11 PM,0,SBR1,89.9,9.01,6.282,750.4,31741.8,31.78,0.64,0,49405.2,0.17,0.06,-0.37,6.27,11.9,-1.14,60.63694,-146.00446,91,89.9,50200.9,32113,5.7,32,25,0,0,11.013,11.123,16.216,25.1,0
1/19/2024,3:12:12 PM,0,SBR1,89.9,9,6.282,750.5,31740,31.78,0.68,0,49402.1,0.08,0.04,-0.2,6.27,11.9,-0.67,60.63694,-146.00446,91,89.9,50197.7,32111,5.5,32,25,0,0,11.16,11.209,16.34,25,0
1/19/2024,3:12:13 PM,0,SBR1,89.9,9,6.281,750.5,31741.4,31.78,0.61,0,49405.5,-0.07,0,-0.33,6.27,11.9,-1.03,60.63694,-146.00446,91,89.9,50201.1,32114,5.6,32,25,0,0,11.186,11.201,16.329,25.1,0
1/19/2024,3:12:14 PM,0,SBR1,89.9,9.01,6.28,750.5,31739,31.78,0.57,0,49402.8,-0.07,0,-0.35,6.27,11.9,-1.09,60.63694,-146.00446,91,89.9,50198.4,32112,5.8,32,25,0,0,11.2,11.19,16.313,25,0
1/19/2024,3:12:15 PM,0,SBR1,89.9,9.01,6.28,750.3,31736.7,31.78,0.64,0,49399,-0.11,-0.01,-0.3,6.27,11.9,-0.93,60.63694,-146.00446,91,89.9,50194.6,32109,5.9,32,25,0,0,11.392,11.232,16.374,25,0
1/19/2024,3:12:16 PM,0,SBR1,89.9,9,6.28,750.4,31734.3,31.77,0.58,0,49396,-0.12,-0.01,-0.42,6.27,11.9,-1.28,60.63694,-146.00446,91,89.9,50191.5,32107,6,32,25,0,0,11.646,11.361,16.562,25,0
1/19/2024,3:12:17 PM,0,SBR1,89.8,9,6.279,750.5,31733.4,31.77,0.6,0,49396,-0.08,0,-0.49,6.27,11.9,-1.46,60.63694,-146.00446,91,89.8,50191.5,32107,6.1,32,25,0,0,11.866,11.474,16.727,25,0
1/19/2024,3:12:18 PM,0,SBR1,89.8,9,6.278,750.7,31733.5,31.77,0.61,0,49397.8,0.01,0.02,-0.45,6.27,11.9,-1.37,60.63694,-146.00446,90.9,89.8,50193.2,32109,5.8,32,25,0,0,11.954,11.571,16.868,25,0
1/19/2024,3:12:20 PM,0,SBR1,89.7,8.99,6.273,750.6,31698.3,31.74,0.58,0,49349.6,-0.01,0.02,-0.36,6.27,11.9,-1.11,60.63695,-146.00446,90.8,89.7,50144,32077,5.1,32,24.9,0,0,12.441,12.527,18.262,25,0
1/19/2024,3:12:21 PM,0,SBR1,89.7,8.99,6.265,750.4,31689.2,31.74,0.55,0,49348.4,-0.1,0,-0.41,6.27,11.9,-1.25,60.63694,-146.00446,90.8,89.7,50142.4,32076,5,32,24.9,0,0,12.487,12.502,18.224,25,0
1/19/2024,3:12:22 PM,0,SBR1,89.7,9,6.256,750.3,31689,31.74,0.64,0,49359.8,-0.08,0,-0.39,6.27,11.9,-1.19,60.63695,-146.00447,90.9,89.7,50153.6,32084,4.9,32,25,0,0,12.576,12.61,18.383,25,0
1/19/2024,3:12:23 PM,0,SBR1,89.7,9,6.251,750.7,31685,31.75,0.67,0,49362.2,0.07,0.04,-0.52,6.27,11.9,-1.56,60.63695,-146.00447,90.8,89.7,50155.8,32085,4.8,32,25,0,0,12.61,12.593,18.358,25,0
1/19/2024,3:12:24 PM,0,SBR1,89.7,9,6.244,750.4,31678.6,31.74,0.62,0,49361.8,0.05,0.03,-0.56,6.27,11.9,-1.68,60.63695,-146.00446,90.8,89.7,50155,32085,4.4,32,25,0,0,12.838,12.685,18.492,25,0
1/19/2024,3:12:25 PM,0,SBR1,89.7,8.99,6.238,750.5,31666.1,31.74,0.56,0,49350.1,0.04,0.03,-0.42,6.27,11.9,-1.27,60.63695,-146.00447,90.8,89.7,50142.9,32078,4.4,32,24.9,0,0,13.031,12.822,18.692,25,0
1/19/2024,3:12:26 PM,0,SBR1,89.6,8.99,6.231,750.4,31660.4,31.74,0.66,0,49352.7,0.04,0.03,-0.42,6.27,11.9,-1.28,60.63695,-146.00447,90.8,89.6,50145.2,32079,4.2,32,24.9,0,0,13.012,12.892,18.793,25,0
1/19/2024,3:12:27 PM,0,SBR1,89.7,9,6.223,750.3,31657.6,31.74,0.64,0,49358.2,-0.07,0,-0.54,6.27,11.9,-1.61,60.63696,-146.00446,90.8,89.7,50150.4,32083,3.7,32,25,0,0,13.243,12.95,18.878,25,0
1/19/2024,3:12:28 PM,0,SBR1,89.7,9,6.217,750.7,31653.7,31.74,0.66,0,49362.8,-0.07,0,-0.45,6.27,11.9,-1.37,60.63696,-146.00447,90.8,89.7,50154.8,32086,3.5,32,25,0,0,13.471,13.058,19.036,25,0
1/19/2024,3:12:29 PM,0,SBR1,89.7,9,6.211,750.3,31649.7,31.74,0.59,0,49364.8,-0.04,0.01,-0.35,6.27,11.9,-1.09,60.63696,-146.00446,90.8,89.7,50156.6,32087,3.5,32,25,0,0,13.598,13.138,19.153,25,0
1/19/2024,3:12:31 PM,0,SBR1,89.7,9.01,6.202,750.3,31644.4,31.75,0.67,0,49370.4,-0.06,0.01,-0.28,6.27,11.9,-0.87,60.63696,-146.00447,90.9,89.7,50161.8,32091,3.4,32,25,0,0,13.788,13.271,19.346,25,0
1/19/2024,3:12:32 PM,0,SBR1,89.7,9.01,6.198,750.3,31637.8,31.74,0.63,0,49365.8,-0.03,0.01,-0.29,6.27,11.9,-0.9,60.63696,-146.00447,90.9,89.7,50157,32088,3,32,25,0,0,14.037,14.1,20.554,25.1,0
1/19/2024,3:12:33 PM,0,SBR1,89.7,9.01,6.194,750.5,31638.4,31.75,0.63,0,49372.8,0.08,0.04,-0.19,6.27,11.9,-0.64,60.63696,-146.00447,90.9,89.7,50163.9,32092,3,32,25,0,0,14.03,14.024,20.444,25.1,0
1/19/2024,3:12:34 PM,0,SBR1,89.7,9.01,6.19,750.4,31639.7,31.75,0.67,0,49380.1,0.22,0.07,-0.17,6.27,11.9,-0.58,60.63696,-146.00447,90.9,89.7,50171.1,32097,3.1,32,25,0,0,14.121,14.191,20.687,25.1,0
1/19/2024,3:12:38 PM,0,SBR1,89.9,9.02,6.211,750.5,31697.7,31.8,0.79,0,49440.4,-0.09,0,-0.47,6.27,11.9,-1.4,60.63696,-146.00447,91,89.9,50233.4,32136,2.7,32,25,0,0,14.676,14.571,21.243,25.1,0
1/19/2024,3:12:39 PM,0,SBR1,90,9.03,6.217,750.5,31733.7,31.83,0.81,0,49489.4,-0.12,-0.01,-0.57,6.27,11.9,-1.7,60.63696,-146.00447,91.1,90,50283.4,32168,2.7,32,25,0,0,14.91,14.626,21.324,25.1,0
1/19/2024,3:12:40 PM,0,SBR1,90,9.03,6.23,750.4,31747.2,31.83,0.7,0,49492.7,-0.03,0.01,-0.55,6.27,11.9,-1.63,60.63696,-146.00447,91.2,90,50287.3,32170,2.4,31,25,0,0,15.089,14.72,21.461,25.1,0
1/19/2024,3:12:41 PM,0,SBR1,90,9.03,6.241,750.4,31741.1,31.82,0.74,0,49464.2,0.03,0.03,-0.43,6.27,11.9,-1.3,60.63696,-146.00447,91.2,90,50259,32152,2.3,32,25,0,0,15.171,14.791,21.564,25.1,0
1/19/2024,3:12:43 PM,0,SBR1,89.9,9.02,6.251,750.4,31760.3,31.83,0.75,0,49479.6,0.07,0.04,-0.29,6.27,11.9,-0.91,60.63696,-146.00447,91.1,89.9,50275.1,32162,2.7,31,25,0,0,15.401,14.903,21.727,25.1,0
1/19/2024,3:12:44 PM,0,SBR1,90,9.02,6.258,750.4,31792.4,31.86,0.75,0,49521.3,0.13,0.05,-0.5,6.27,11.9,-1.49,60.63696,-146.00447,91.2,90,50317.7,32189,2.7,31,25,0,0,15.643,15.723,22.923,25.1,0
1/19/2024,3:12:45 PM,0,SBR1,90,9.02,6.271,750.4,31795,31.85,0.76,0,49503.4,-0.01,0.02,-0.62,6.27,11.9,-1.83,60.63696,-146.00447,91.2,90,50300.2,32177,2.3,31,25,0,0,15.726,15.751,22.963,25.1,0
1/19/2024,3:12:48 PM,0,SBR1,90,9.01,6.295,750.5,31808.2,31.84,0.82,0,49489.4,-0.16,-0.02,-0.28,6.27,11.9,-0.89,60.63696,-146.00447,91.1,90,50287.1,32168,2,31,25,0,0,16.093,16.018,23.353,25.1,0
1/19/2024,3:12:49 PM,0,SBR1,89.9,9.01,6.303,750.4,31810.5,31.83,0.97,0,49480.8,-0.17,-0.02,-0.31,6.27,11.9,-0.95,60.63696,-146.00447,91.1,89.9,50278.7,32162,1.9,31,25,0,0,16.17,16.116,23.495,25.1,0
1/19/2024,3:12:50 PM,0,SBR1,89.9,9,6.31,750.5,31808,31.82,1,0,49467,-0.1,-0.01,-0.18,6.27,11.9,-0.6,60.63696,-146.00447,91.1,89.9,50265,32154,2.1,31,25,0,0,16.151,16.143,23.534,25.1,0
1/19/2024,3:12:52 PM,0,SBR1,89.9,9,6.319,750.7,31805.6,31.81,0.83,0,49450.2,0.01,0.02,-0.34,6.27,11.9,-1.04,60.63696,-146.00447,91,89.9,50248.3,32143,1.9,31,25,0,0,15.643,16.025,23.362,25.1,0
1/19/2024,3:12:53 PM,0,SBR1,89.9,8.99,6.321,750.4,31795.6,31.8,0.81,0,49431.2,0,0.02,-0.23,6.27,11.9,-0.74,60.63696,-146.00447,91,89.9,50229.2,32130,1.6,31,25,0,0,15.308,15.201,22.161,25.1,0
1/19/2024,3:12:54 PM,0,SBR1,89.8,8.99,6.321,750.7,31783.7,31.79,0.77,0,49411.8,0.05,0.03,-0.42,6.27,11.9,-1.27,60.63696,-146.00447,90.9,89.8,50209.5,32118,1.9,31,25,0,0,15.186,15.144,22.078,25.1,0
1/19/2024,3:12:55 PM,0,SBR1,89.7,8.98,6.319,750.4,31776.3,31.78,0.71,0,49403.4,-0.02,0.01,-0.45,6.27,11.9,-1.35,60.63696,-146.00449,90.9,89.7,50200.8,32112,1.8,31,25,0,0,15.077,14.96,21.809,25.1,0
1/19/2024,3:12:56 PM,0,SBR1,89.7,8.98,6.316,750.4,31764.5,31.77,0.74,0,49390.5,-0.03,0.01,-0.36,6.27,11.9,-1.09,60.63696,-146.00449,90.8,89.7,50187.5,32104,1.5,31,25,0,0,14.714,14.58,21.256,25.1,0
1/19/2024,3:12:57 PM,0,SBR1,89.7,8.98,6.311,750.4,31745,31.75,0.82,0,49366.2,-0.02,0.01,-0.42,6.27,11.9,-1.28,60.63696,-146.00449,90.8,89.7,50162.7,32088,1.2,32,25,0,0,14.317,14.412,21.01,25,0
1/19/2024,3:12:58 PM,0,SBR1,89.6,8.98,6.304,750.5,31730.4,31.74,0.78,0,49354.7,-0.04,0.01,-0.36,6.27,11.9,-1.1,60.63696,-146.00449,90.8,89.6,50150.6,32081,1.2,32,24.9,0,0,14.105,14.266,20.796,25,0
1/19/2024,3:12:59 PM,0,SBR1,89.6,8.98,6.296,750.3,31718.9,31.74,0.75,0,49347,0,0.02,-0.47,6.27,11.9,-1.42,60.63696,-146.00449,90.8,89.6,50142.5,32076,1.2,32,24.9,0,0,13.835,14.125,20.592,25,0
1/19/2024,3:13:00 PM,0,SBR1,89.6,8.98,6.288,750.4,31711,31.74,0.82,0,49347.9,0.05,0.03,-0.51,6.27,11.9,-1.52,60.63696,-146.00449,90.8,89.6,50143,32076,1.4,32,24.9,0,0,13.561,13.993,20.399,25,0
1/19/2024,3:13:01 PM,0,SBR1,89.6,8.98,6.28,750.4,31693.7,31.73,0.73,0,49331.6,0.09,0.04,-0.31,6.27,11.9,-0.98,60.63696,-146.00449,90.8,89.6,50126,32066,1.4,32,24.9,0,0,13.319,13.838,20.174,25,0
1/19/2024,3:13:02 PM,0,SBR1,89.6,8.98,6.271,750.5,31677.1,31.72,0.68,0,49320.8,0.02,0.02,-0.28,6.27,11.9,-0.89,60.63696,-146.00449,90.7,89.6,50114.6,32058,1.3,32,24.9,0,0,13.119,13.721,20.002,25,0
1/19/2024,3:13:03 PM,0,SBR1,89.6,8.98,6.257,750.4,31665.8,31.72,0.68,0,49320.7,-0.01,0.02,-0.32,6.27,11.9,-0.99,60.63696,-146.00449,90.7,89.6,50113.9,32058,1.3,32,24.9,0,0,12.856,12.737,18.568,25,0
