sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",1/25/2024 2:49:49 PM

,,,MEAN VALUE:,87.7483,8.7441,6.5303,749.9417,31942.7347,31.7669,1.2843,0.0000,49351.6872,-0.0668,0.0033,-0.4068,6.2700,11.9000,-1.2377,60.6570,-145.8915,88.9289,87.7483,50155.9702,32078.6364,1.8657,31.2603,24.9347,0.0000,0.0000,13.4188,13.3638,19.4821,25.0223
,,,STANDARD DEVIATION:,1.1788,0.1713,0.4786,0.1560,534.2048,0.2126,0.0852,0.0000,266.9360,0.0882,0.0221,0.1314,0.0000,0.0000,0.3677,0.0000,0.0000,1.1961,1.1788,280.1516,173.5139,1.9389,0.5982,0.1495,0.0000,0.0000,9.9481,9.9494,14.5048,0.1739

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
01/19/2024,03:13:27 PM,0,NVE,89.7,8.99,6.292,750.4,31751.6,31.78,0.74,0,49405.5,0.00,0.02,-0.54,6.27,11.9,-1.61,60.63696,-146.00447,90.9,89.7,50201.7,32114,2.8,31,25.0,0,0,7.154,7.592,11.068,25.0,0
01/19/2024,03:13:28 PM,0,NVE,89.7,8.99,6.293,750.4,31754.0,31.78,0.71,0,49407.8,0.02,0.03,-0.41,6.27,11.9,-1.25,60.63696,-146.00447,90.9,89.7,50204.0,32115,2.9,31,25.0,0,0,6.883,6.820,9.942,25.0,0
01/19/2024,03:13:30 PM,0,NVE,89.7,8.99,6.296,750.2,31758.6,31.79,0.66,0,49410.6,-0.05,0.01,-0.37,6.27,11.9,-1.12,60.63696,-146.00447,90.9,89.7,50207.0,32117,3.0,31,25.0,0,0,6.769,6.740,9.826,25.0,0
01/19/2024,03:13:31 PM,0,NVE,89.7,8.99,6.297,750.4,31758.2,31.79,0.66,0,49408.9,0.02,0.02,-0.41,6.27,11.9,-1.25,60.63696,-146.00447,90.9,89.7,50205.3,32116,3.2,31,25.0,0,0,6.480,6.596,9.616,25.0,0
01/19/2024,03:13:32 PM,0,NVE,89.7,8.99,6.298,750.5,31759.9,31.79,0.73,0,49409.2,0.00,0.02,-0.35,6.27,11.9,-1.07,60.63696,-146.00447,90.9,89.7,50205.7,32116,3.2,31,25.0,0,0,6.212,6.347,9.252,25.0,0
01/19/2024,03:13:33 PM,0,NVE,89.7,8.99,6.300,750.4,31771.4,31.80,0.69,0,49424.2,0.07,0.04,-0.33,6.27,11.9,-1.01,60.63696,-146.00447,90.9,89.7,50221.0,32126,3.3,31,25.0,0,0,6.088,6.207,9.049,25.0,0
01/19/2024,03:13:34 PM,0,NVE,89.8,8.99,6.304,750.6,31783.9,31.81,0.65,0,49437.7,0.16,0.06,-0.31,6.27,11.9,-0.98,60.63696,-146.00447,90.9,89.8,50234.9,32134,3.3,31,25.0,0,0,6.086,6.166,8.989,25.0,0
01/19/2024,03:13:35 PM,0,NVE,89.8,8.99,6.310,750.6,31788.1,31.81,0.66,0,49436.3,-0.03,0.01,-0.28,6.27,11.9,-0.89,60.63696,-146.00447,90.9,89.8,50233.8,32134,3.3,31,25.0,0,0,5.730,6.081,8.865,25.0,0
01/19/2024,03:13:36 PM,0,NVE,89.8,8.99,6.316,750.4,31795.2,31.81,0.64,0,49438.1,-0.13,-0.01,-0.36,6.27,11.9,-1.11,60.63696,-146.00447,90.9,89.8,50235.9,32135,3.5,31,25.0,0,0,5.576,5.983,8.723,25.0,0
01/19/2024,03:13:38 PM,0,NVE,89.7,8.98,6.328,750.5,31797.6,31.80,0.67,0,49423.9,-0.06,0.00,-0.34,6.27,11.9,-1.04,60.63696,-146.00446,90.9,89.7,50222.0,32126,3.8,31,25.0,0,0,5.295,5.822,8.488,25.0,0
01/19/2024,03:13:39 PM,0,NVE,89.7,8.98,6.332,750.5,31789.3,31.79,0.65,0,49405.6,0.02,0.02,-0.33,6.27,11.9,-1.03,60.63696,-146.00446,90.8,89.7,50203.7,32114,4.0,31,25.0,0,0,5.041,4.928,7.184,25.0,0
01/19/2024,03:13:42 PM,0,NVE,89.6,8.97,6.330,750.5,31748.4,31.74,0.74,0,49343.3,0.08,0.04,-0.44,6.27,11.9,-1.32,60.63697,-146.00446,90.7,89.6,50140.3,32073,4.5,31,24.9,0,0,4.442,4.559,6.646,25.0,0
01/19/2024,03:13:43 PM,0,NVE,89.5,8.96,6.323,750.5,31714.8,31.71,0.58,0,49302.1,-0.06,0.00,-0.35,6.27,11.9,-1.09,60.63697,-146.00446,90.6,89.5,50098.1,32046,4.5,32,24.9,0,0,4.142,4.280,6.239,24.9,0
01/19/2024,03:13:44 PM,0,NVE,89.5,8.96,6.309,750.5,31712.7,31.72,0.61,0,49316.7,-0.06,0.01,-0.14,6.27,11.9,-0.49,60.63697,-146.00446,90.6,89.5,50112.4,32056,4.6,32,24.9,0,0,3.944,4.120,6.006,25.0,0
01/19/2024,03:13:45 PM,0,NVE,89.5,8.97,6.299,750.4,31725.4,31.75,0.69,0,49354.7,-0.04,0.01,-0.26,6.27,11.9,-0.82,60.63697,-146.00446,90.6,89.5,50150.4,32081,4.2,32,24.9,0,0,3.882,4.024,5.866,25.0,0
01/19/2024,03:13:46 PM,0,NVE,89.5,8.97,6.292,750.3,31735.3,31.77,0.67,0,49379.3,0.00,0.02,-0.46,6.27,11.9,-1.39,60.63697,-146.00446,90.7,89.5,50175.1,32097,4.0,32,25.0,0,0,3.721,3.965,5.781,25.0,0
01/19/2024,03:13:47 PM,0,NVE,89.6,8.97,6.290,750.4,31733.0,31.77,0.66,0,49379.3,0.04,0.03,-0.36,6.27,11.9,-1.10,60.63697,-146.00446,90.7,89.6,50175.0,32097,3.8,32,25.0,0,0,3.373,3.880,5.656,25.0,0
01/19/2024,03:13:48 PM,0,NVE,89.5,8.97,6.288,750.4,31721.2,31.75,0.64,0,49363.9,-0.06,0.01,-0.29,6.27,11.9,-0.90,60.63696,-146.00446,90.7,89.5,50159.2,32087,3.8,32,25.0,0,0,3.156,2.995,4.366,25.0,0
01/19/2024,03:13:50 PM,0,NVE,89.5,8.97,6.279,750.7,31710.6,31.75,0.59,0,49359.8,-0.08,0.00,-0.40,6.27,11.9,-1.21,60.63697,-146.00446,90.6,89.5,50154.7,32084,3.4,32,25.0,0,0,2.807,2.736,3.988,25.0,0
01/19/2024,03:13:51 PM,0,NVE,89.5,8.97,6.276,750.7,31704.2,31.75,0.67,0,49355.3,-0.27,-0.05,-0.52,6.27,11.9,-1.55,60.63697,-146.00446,90.6,89.5,50149.9,32081,3.2,32,25.0,0,0,2.424,2.609,3.803,25.0,0
01/19/2024,03:13:53 PM,0,NVE,89.5,8.97,6.263,750.6,31688.2,31.74,0.62,0,49347.9,-0.03,0.01,-0.57,6.27,11.9,-1.69,60.63697,-146.00446,90.6,89.5,50141.9,32076,3.1,32,24.9,0,0,1.870,2.081,3.034,25.0,0
01/19/2024,03:13:55 PM,0,NVE,89.5,8.98,6.253,750.2,31685.7,31.75,0.64,0,49358.3,-0.03,0.01,-0.38,6.27,11.9,-1.16,60.63697,-146.00446,90.7,89.5,50152.0,32083,3.2,32,25.0,0,0,1.613,1.917,2.794,25.0,0
01/19/2024,03:13:56 PM,0,NVE,89.5,8.97,6.249,750.3,31680.3,31.75,0.74,0,49356.7,0.05,0.03,-0.32,6.27,11.9,-1.00,60.63697,-146.00446,90.6,89.5,50150.1,32082,3.2,32,25.0,0,0,1.247,1.059,1.543,25.0,0
01/19/2024,03:13:57 PM,0,NVE,89.5,8.98,6.245,750.3,31686.4,31.76,0.72,0,49371.7,0.04,0.03,-0.11,6.27,11.9,-0.41,60.63697,-146.00446,90.6,89.5,50165.1,32092,3.2,32,25.0,0,0,1.059,0.988,1.440,25.0,0
01/19/2024,03:13:58 PM,0,NVE,89.5,8.98,6.244,750.8,31707.4,31.78,0.63,0,49406.7,0.03,0.03,-0.21,6.27,11.9,-0.69,60.63697,-146.00446,90.6,89.5,50200.7,32114,3.2,32,25.0,0,0,0.890,0.840,1.224,25.0,0
01/19/2024,03:13:59 PM,0,NVE,89.6,8.98,6.246,750.4,31706.6,31.78,0.62,0,49403.0,0.02,0.02,-0.34,6.27,11.9,-1.06,60.63697,-146.00446,90.7,89.6,50197.0,32112,3.2,32,25.0,0,0,0.728,0.667,0.972,25.0,0
01/19/2024,03:14:00 PM,0,NVE,89.6,8.99,6.248,750.5,31708.8,31.78,0.71,0,49402.8,-0.05,0.01,-0.40,6.27,11.9,-1.21,60.63697,-146.00446,90.7,89.6,50196.9,32112,3.1,32,25.0,0,0,0.537,0.579,0.845,25.0,0
01/19/2024,03:14:01 PM,0,NVE,89.7,8.99,6.250,750.5,31734.6,31.81,0.72,0,49440.4,0.02,0.02,-0.54,6.27,11.9,-1.62,60.63697,-146.00446,90.8,89.7,50235.2,32136,3.1,32,25.0,0,0,0.484,0.506,0.738,25.0,0
01/19/2024,03:14:02 PM,0,NVE,89.7,9.00,6.258,750.5,31757.5,31.82,0.66,0,49465.0,0.11,0.05,-0.56,6.27,11.9,-1.66,60.63697,-146.00446,90.9,89.7,50260.5,32152,3.4,31,25.0,0,0,0.440,0.479,0.699,25.0,0
01/19/2024,03:14:03 PM,0,NVE,89.7,9.00,6.269,750.5,31765.6,31.82,0.68,0,49463.1,0.04,0.03,-0.34,6.27,11.9,-1.06,60.63697,-146.00446,90.9,89.7,50259.1,32151,3.5,31,25.0,0,0,0.453,0.468,0.682,25.0,0
01/19/2024,03:14:05 PM,0,NVE,89.7,8.99,6.286,750.5,31773.1,31.82,0.70,0,49449.4,0.04,0.03,-0.34,6.27,11.9,-1.04,60.63696,-146.00446,90.9,89.7,50246.0,32142,3.7,31,25.0,0,0,0.424,0.461,0.672,25.0,0
01/19/2024,03:14:06 PM,0,NVE,89.7,8.99,6.290,750.5,31768.2,31.81,0.63,0,49435.4,0.01,0.02,-0.26,6.27,11.9,-0.83,60.63696,-146.00446,90.9,89.7,50231.9,32133,3.7,31,25.0,0,0,0.470,0.461,0.672,25.0,0
01/19/2024,03:14:08 PM,0,NVE,89.6,8.98,6.300,750.3,31748.5,31.78,0.68,0,49389.2,0.09,0.04,-0.49,6.27,11.9,-1.47,60.63696,-146.00446,90.8,89.6,50185.5,32103,3.6,31,25.0,0,0,0.436,0.457,0.667,25.0,0
01/19/2024,03:14:09 PM,0,NVE,89.5,8.97,6.298,750.3,31725.5,31.75,0.67,0,49356.0,0.24,0.08,-0.56,6.27,11.9,-1.67,60.63696,-146.00446,90.7,89.5,50151.7,32081,3.6,32,25.0,0,0,0.477,0.463,0.674,25.0,0
01/19/2024,03:14:10 PM,0,NVE,89.5,8.97,6.290,750.5,31723.4,31.76,0.65,0,49363.4,0.15,0.06,-0.58,6.27,11.9,-1.73,60.63696,-146.00446,90.6,89.5,50158.8,32086,3.3,32,25.0,0,0,0.459,0.457,0.666,25.0,0
01/19/2024,03:14:11 PM,0,NVE,89.5,8.97,6.284,750.5,31724.4,31.76,0.63,0,49374.1,0.14,0.06,-0.48,6.27,11.9,-1.45,60.63696,-146.00446,90.6,89.5,50169.5,32093,3.4,32,25.0,0,0,0.483,0.461,0.672,25.0,0
01/19/2024,03:14:12 PM,0,NVE,89.5,8.97,6.279,750.5,31718.7,31.76,0.62,0,49372.0,0.09,0.04,-0.36,6.27,11.9,-1.10,60.63696,-146.00446,90.6,89.5,50167.0,32092,3.1,32,25.0,0,0,0.392,0.454,0.662,25.0,0
01/19/2024,03:14:13 PM,0,NVE,89.5,8.97,6.276,750.3,31714.3,31.76,0.57,0,49370.1,-0.04,0.01,-0.28,6.27,11.9,-0.89,60.63696,-146.00446,90.7,89.5,50165.0,32091,3.0,32,25.0,0,0,0.505,0.458,0.668,25.0,0
01/19/2024,03:14:14 PM,0,NVE,89.5,8.97,6.274,750.3,31716.7,31.76,0.56,0,49377.6,-0.01,0.02,-0.49,6.27,11.9,-1.46,60.63696,-146.00446,90.7,89.5,50172.5,32095,3.0,32,25.0,0,0,0.420,0.456,0.665,25.0,0
01/19/2024,03:14:15 PM,0,NVE,89.5,8.97,6.272,750.6,31716.1,31.77,0.69,0,49379.2,0.02,0.02,-0.59,6.27,11.9,-1.75,60.63696,-146.00446,90.6,89.5,50174.0,32096,2.6,32,25.0,0,0,0.458,0.454,0.662,25.0,0

,,,MEAN VALUE:,97.9500,13.1850,2.9635,750.3000,11.6000,0.0100,30.2900,0.0000,20.0500,0.5750,0.1600,-0.3900,6.2700,11.9000,-1.1950,60.6370,-146.0044,99.2500,97.9500,20.2500,13.0000,6.5500,86208.0000,0.0000,0.0000,0.0000,-0.0220,-0.0180,-0.0260,0.0000
,,,STANDARD DEVIATION:,0.0500,0.0150,0.0295,0.0000,0.0000,0.0000,0.0500,0.0000,0.0500,0.2450,0.0600,0.0800,0.0000,0.0000,0.2150,0.0000,0.0000,0.0500,0.0500,0.0500,0.0000,0.0500,161.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
01/19/2024,03:10:10 PM,0,NVE,97.9,13.17,2.993,750.3,11.6,0.01,30.34,0,20.0,0.33,0.10,-0.47,6.27,11.9,-1.41,60.63696,-146.00444,99.2,97.9,20.2,13,6.5,86369,0.0,0,0,-0.021,-0.018,-0.026,0.0,0
01/19/2024,03:10:12 PM,0,NVE,98.0,13.20,2.934,750.3,11.6,0.01,30.24,0,20.1,0.82,0.22,-0.31,6.27,11.9,-0.98,60.63696,-146.00444,99.3,98.0,20.3,13,6.6,86047,0.0,0,0,-0.023,-0.018,-0.026,0.0,0

,,,MEAN VALUE:,90.5148,9.5709,6.1536,750.7361,24756.5819,24.8072,20.7565,0.0000,38571.4239,0.2610,0.0853,-0.3677,6.2700,11.9000,-1.1280,60.6370,-146.0046,91.6329,90.5148,39191.3987,25071.3742,-3.9142,6710.9677,19.5116,0.0000,0.0000,3.8643,3.9753,5.7940,19.5297
,,,STANDARD DEVIATION:,1.9836,1.1170,0.2013,0.2399,13102.2511,13.1350,145.5020,0.0000,20413.1253,1.4629,0.3658,0.7262,0.0000,0.0000,2.0324,0.0000,0.0000,2.0213,1.9836,20741.2503,13268.5079,1.2472,14191.8266,10.3429,0.0000,0.0000,5.3012,5.2785,7.6962,10.3525

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
01/19/2024,02:46:25 PM,0,NVE,89.8,9.01,6.242,751.0,31698.8,31.77,0.54,0,49397.1,-0.12,-0.01,-0.44,6.27,11.9,-1.33,60.63700,-146.00453,90.9,89.8,50190.8,32108,-4.5,32,25.0,0,0,15.269,15.231,22.205,25.1,0
01/19/2024,02:46:26 PM,0,NVE,89.8,9.01,6.241,751.1,31699.6,31.77,0.52,0,49398.7,-0.03,0.01,-0.34,6.27,11.9,-1.06,60.63700,-146.00455,90.9,89.8,50192.4,32109,-4.1,32,25.0,0,0,15.362,15.242,22.220,25.1,0
01/19/2024,02:46:28 PM,0,NVE,89.8,9.01,6.241,750.7,31697.6,31.77,0.62,0,49395.7,0.01,0.02,-0.47,6.27,11.9,-1.40,60.63700,-146.00455,90.9,89.8,50189.3,32107,-3.2,32,25.0,0,0,15.305,15.255,22.239,25.1,0
01/19/2024,02:46:29 PM,0,NVE,89.8,9.01,6.240,751.2,31698.8,31.77,0.67,0,49398.9,0.08,0.04,-0.46,6.27,11.9,-1.39,60.63700,-146.00453,90.9,89.8,50192.5,32109,-3.3,32,25.0,0,0,15.412,15.267,22.257,25.1,0
01/19/2024,02:46:30 PM,0,NVE,89.8,9.01,6.240,751.2,31699.4,31.77,0.67,0,49399.8,0.01,0.02,-0.42,6.27,11.9,-1.28,60.63700,-146.00453,90.9,89.8,50193.5,32110,-3.4,32,25.0,0,0,15.288,15.269,22.259,25.1,0
01/19/2024,02:46:31 PM,0,NVE,89.8,9.01,6.241,751.2,31698.1,31.77,0.59,0,49397.1,-0.08,0.00,-0.41,6.27,11.9,-1.25,60.63700,-146.00452,90.9,89.8,50190.7,32108,-3.6,32,25.0,0,0,15.404,15.277,22.272,25.1,0
01/19/2024,02:46:32 PM,0,NVE,89.8,9.01,6.240,750.7,31698.4,31.77,0.60,0,49398.5,0.02,0.02,-0.44,6.27,11.9,-1.33,60.63700,-146.00453,90.9,89.8,50192.1,32109,-3.3,32,25.0,0,0,15.329,15.281,22.277,25.1,0
01/19/2024,02:46:33 PM,0,NVE,89.8,9.01,6.240,750.6,31697.8,31.77,0.70,0,49397.8,0.04,0.03,-0.38,6.27,11.9,-1.17,60.63700,-146.00452,90.9,89.8,50191.5,32109,-3.5,32,25.0,0,0,15.302,15.280,22.276,25.1,0
01/19/2024,02:46:34 PM,0,NVE,89.8,9.01,6.239,750.9,31696.3,31.77,0.65,0,49396.4,-0.10,0.00,-0.37,6.27,11.9,-1.13,60.63700,-146.00453,90.9,89.8,50189.9,32108,-3.2,32,25.0,0,0,15.194,15.282,22.278,25.1,0
01/19/2024,02:46:35 PM,0,NVE,89.8,9.01,6.239,751.0,31696.4,31.77,0.61,0,49396.7,-0.06,0.01,-0.38,6.27,11.9,-1.16,60.63700,-146.00453,90.9,89.8,50190.3,32108,-3.2,32,25.0,0,0,14.888,15.269,22.260,25.1,0
01/19/2024,02:46:36 PM,0,NVE,89.8,9.01,6.239,750.6,31696.5,31.77,0.66,0,49397.1,0.04,0.03,-0.32,6.27,11.9,-0.99,60.63700,-146.00453,90.9,89.8,50190.7,32108,-3.2,32,25.0,0,0,14.714,14.702,21.432,25.1,0
01/19/2024,02:46:37 PM,0,NVE,89.8,9.01,6.239,750.7,31697.4,31.77,0.70,0,49398.6,0.00,0.02,-0.48,6.27,11.9,-1.45,60.63700,-146.00453,90.9,89.8,50192.2,32109,-3.1,32,25.0,0,0,14.589,14.483,21.114,25.1,0
01/19/2024,02:46:38 PM,0,NVE,89.8,9.01,6.239,750.6,31698.4,31.77,0.63,0,49400.1,-0.21,-0.03,-0.51,6.27,11.9,-1.53,60.63700,-146.00453,90.9,89.8,50193.8,32110,-3.0,32,25.0,0,0,14.421,14.363,20.939,25.1,0
01/19/2024,02:46:40 PM,0,NVE,89.8,9.01,6.240,751.0,31697.6,31.77,0.66,0,49398.2,-0.18,-0.03,-0.39,6.27,11.9,-1.19,60.63700,-146.00453,90.9,89.8,50191.8,32109,-3.1,32,25.0,0,0,14.195,14.304,20.852,25.1,0
01/19/2024,02:46:41 PM,0,NVE,89.9,9.01,6.240,751.0,31701.0,31.77,0.59,0,49403.4,-0.09,0.00,-0.50,6.27,11.9,-1.49,60.63700,-146.00453,90.9,89.9,50197.1,32112,-3.1,32,25.0,0,0,13.982,14.024,20.444,25.1,0
01/19/2024,02:46:42 PM,0,NVE,89.9,9.01,6.241,751.0,31704.2,31.78,0.63,0,49406.7,-0.08,0.00,-0.52,6.27,11.9,-1.55,60.63700,-146.00453,90.9,89.9,50200.5,32114,-3.1,32,25.0,0,0,13.537,13.927,20.303,25.1,0
01/19/2024,02:46:43 PM,0,NVE,89.9,9.01,6.242,750.7,31707.8,31.78,0.65,0,49410.3,-0.10,0.00,-0.44,6.27,11.9,-1.34,60.63700,-146.00453,91.0,89.9,50204.2,32117,-3.6,32,25.0,0,0,13.360,13.792,20.107,25.1,0
01/19/2024,02:46:44 PM,0,NVE,89.9,9.01,6.244,750.7,31711.0,31.78,0.63,0,49412.7,0.05,0.03,-0.37,6.27,11.9,-1.13,60.63700,-146.00455,91.0,89.9,50206.8,32118,-3.8,32,25.0,0,0,13.249,13.695,19.965,25.1,0
01/19/2024,02:46:45 PM,0,NVE,89.9,9.01,6.246,750.8,31712.1,31.78,0.63,0,49411.2,0.01,0.02,-0.50,6.27,11.9,-1.51,60.63700,-146.00455,91.0,89.9,50205.3,32117,-4.0,32,25.0,0,0,12.864,12.728,18.556,25.1,0
01/19/2024,02:46:46 PM,0,NVE,89.9,9.01,6.248,750.9,31713.2,31.78,0.65,0,49409.9,0.08,0.04,-0.46,6.27,11.9,-1.38,60.63700,-146.00456,90.9,89.9,50204.1,32116,-4.3,32,25.0,0,0,12.688,12.611,18.385,25.1,0
01/19/2024,02:46:48 PM,0,NVE,89.8,9.01,6.251,751.1,31712.3,31.78,0.54,0,49404.2,0.01,0.02,-0.41,6.27,11.9,-1.26,60.63701,-146.00456,90.9,89.8,50198.4,32113,-5.1,32,25.0,0,0,12.299,12.300,17.931,25.1,0
01/19/2024,02:46:49 PM,0,NVE,89.9,9.01,6.252,751.1,31712.0,31.77,0.65,0,49402.8,-0.03,0.01,-0.52,6.27,11.9,-1.57,60.63701,-146.00456,90.9,89.9,50197.1,32112,-5.0,32,25.0,0,0,11.981,12.196,17.780,25.1,0
01/19/2024,02:46:50 PM,0,NVE,89.9,9.01,6.252,751.1,31712.7,31.77,0.70,0,49402.9,-0.09,0.00,-0.49,6.27,11.9,-1.46,60.63701,-146.00458,90.9,89.9,50197.2,32112,-5.3,32,25.0,0,0,11.688,11.965,17.444,25.1,0
01/19/2024,02:46:51 PM,0,NVE,89.8,9.01,6.254,750.9,31715.2,31.78,0.67,0,49404.9,-0.12,-0.01,-0.50,6.27,11.9,-1.51,60.63701,-146.00456,90.9,89.8,50199.3,32113,-5.2,32,25.0,0,0,11.609,11.839,17.259,25.1,0
01/19/2024,02:46:54 PM,0,NVE,89.9,9.01,6.258,751.0,31724.7,31.78,0.71,0,49413.9,-0.06,0.01,-0.59,6.27,11.9,-1.75,60.63701,-146.00456,90.9,89.9,50208.6,32119,-5.9,32,25.0,0,0,11.043,11.036,16.089,25.1,0
01/19/2024,02:46:55 PM,0,NVE,89.9,9.01,6.260,750.7,31725.4,31.78,0.73,0,49411.5,0.05,0.03,-0.50,6.27,11.9,-1.51,60.63701,-146.00456,91.0,89.9,50206.3,32117,-5.9,32,25.0,0,0,10.750,10.564,15.401,25.1,0
01/19/2024,02:46:56 PM,0,NVE,89.9,9.01,6.262,751.1,31725.0,31.78,0.74,0,49407.9,0.22,0.07,-0.52,6.27,11.9,-1.56,60.63701,-146.00456,90.9,89.9,50202.7,32115,-6.0,32,25.0,0,0,10.521,10.454,15.240,25.0,0
01/19/2024,02:46:57 PM,0,NVE,89.8,9.01,6.264,750.8,31726.6,31.78,0.77,0,49408.3,0.14,0.05,-0.61,6.27,11.9,-1.81,60.63701,-146.00456,90.9,89.8,50203.2,32115,-5.7,32,25.0,0,0,10.360,10.407,15.172,25.0,0
01/19/2024,02:46:58 PM,0,NVE,89.9,9.01,6.265,750.8,31729.1,31.78,0.69,0,49410.3,-0.01,0.02,-0.60,6.27,11.9,-1.79,60.63701,-146.00456,91.0,89.9,50205.3,32117,-5.7,32,25.0,0,0,10.269,10.345,15.081,25.0,0
01/19/2024,02:46:59 PM,0,NVE,89.8,9.00,6.267,750.9,31729.6,31.78,0.65,0,49408.6,-0.01,0.02,-0.62,6.27,11.9,-1.82,60.63701,-146.00458,90.9,89.8,50203.6,32116,-5.6,32,25.0,0,0,9.942,10.236,14.923,25.0,0
01/19/2024,02:47:00 PM,0,NVE,89.8,9.00,6.268,750.8,31730.5,31.78,0.65,0,49407.1,-0.08,0.00,-0.73,6.27,11.9,-2.14,60.63701,-146.00458,90.9,89.8,50202.2,32115,-5.7,32,25.0,0,0,9.813,10.126,14.762,25.0,0
01/19/2024,02:47:01 PM,0,NVE,89.8,9.00,6.270,751.1,31733.3,31.78,0.59,0,49409.1,-0.10,-0.01,-0.73,6.27,11.9,-2.13,60.63701,-146.00458,90.9,89.8,50204.4,32116,-5.4,32,25.0,0,0,9.682,10.036,14.630,25.0,0
01/19/2024,02:47:04 PM,0,NVE,89.8,9.00,6.274,751.2,31735.4,31.78,0.70,0,49406.4,0.00,0.02,-0.46,6.27,11.9,-1.39,60.63702,-146.00460,90.9,89.8,50201.8,32114,-5.9,32,25.0,0,0,9.032,9.007,13.131,25.0,0
01/19/2024,02:47:05 PM,0,NVE,89.8,9.00,6.275,750.7,31735.0,31.78,0.66,0,49403.8,0.13,0.05,-0.26,6.27,11.9,-0.84,60.63702,-146.00460,91.0,89.8,50199.2,32112,-6.4,32,25.0,0,0,8.880,8.729,12.725,25.0,0
01/19/2024,02:47:07 PM,0,NVE,89.8,9.00,6.278,750.7,31744.9,31.79,0.63,0,49415.0,0.04,0.03,-0.40,6.27,11.9,-1.20,60.63702,-146.00460,91.0,89.8,50210.7,32120,-6.2,32,25.0,0,0,8.447,8.480,12.363,25.0,0
01/19/2024,02:47:08 PM,0,NVE,89.8,9.00,6.281,750.5,31745.4,31.79,0.66,0,49411.4,-0.16,-0.02,-0.48,6.27,11.9,-1.43,60.63702,-146.00460,91.0,89.8,50207.2,32117,-6.0,32,25.0,0,0,8.337,8.431,12.291,25.0,0
01/19/2024,02:47:09 PM,0,NVE,89.8,9.00,6.283,751.1,31746.0,31.78,0.67,0,49409.4,-0.18,-0.02,-0.49,6.27,11.9,-1.46,60.63702,-146.00460,90.9,89.8,50205.3,32116,-6.1,32,25.0,0,0,8.127,8.352,12.175,25.0,0
