sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",10/16/2023 6:22:57 PM

,,,MEAN VALUE:,84.6883,8.0951,8.5134,749.4935,33035.5805,31.1487,0.7045,0.0000,48219.5922,-0.0745,0.0427,-0.4592,6.4056,11.9000,-3.6674,59.4603,-151.5191,85.8792,88.4013,49063.5299,31342.7403,6.2104,30.0000,24.1792,0.0000,0.0000,6.3180,6.5284,9.5100,24.2377
,,,STANDARD DEVIATION:,0.1802,0.0098,0.0200,0.1693,80.9607,0.0664,0.0423,0.0000,92.0908,0.0465,0.0118,0.0309,0.0050,0.0000,0.0879,0.0000,0.0000,0.1833,0.1784,94.0094,59.8777,1.2034,0.0000,0.0406,0.0000,0.0000,3.2252,3.2380,4.7170,0.0774

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/15/2023,01:39:20 PM,0,Sean BC,84.7,8.09,8.516,749.5,33067.2,31.18,0.74,0,48262.6,-0.15,0.02,-0.43,6.41,11.9,-3.58,59.46033,-151.51904,85.9,88.4,49107.3,31371,3.7,30,24.2,0,0,10.806,10.961,15.967,24.3,0
10/15/2023,01:39:21 PM,0,Sean BC,84.7,8.09,8.516,749.6,33069.2,31.18,0.72,0,48265.2,-0.14,0.03,-0.45,6.41,11.9,-3.63,59.46033,-151.51904,85.8,88.4,49109.9,31372,3.8,30,24.2,0,0,10.839,10.958,15.962,24.3,0
10/15/2023,01:39:22 PM,0,Sean BC,84.7,8.09,8.517,749.7,33071.0,31.18,0.70,0,48267.1,-0.13,0.03,-0.45,6.41,11.9,-3.65,59.46033,-151.51904,85.8,88.4,49111.9,31374,3.8,30,24.2,0,0,10.818,10.954,15.957,24.3,0
10/15/2023,01:39:23 PM,0,Sean BC,84.7,8.09,8.517,749.7,33071.6,31.18,0.71,0,48267.3,-0.14,0.03,-0.48,6.40,11.9,-3.74,59.46033,-151.51904,85.8,88.4,49112.1,31374,3.7,30,24.2,0,0,10.732,10.948,15.948,24.3,0
10/15/2023,01:39:24 PM,0,Sean BC,84.7,8.09,8.518,749.6,33072.6,31.18,0.69,0,48268.0,-0.13,0.03,-0.49,6.40,11.9,-3.76,59.46033,-151.51904,85.9,88.4,49112.8,31374,3.7,30,24.2,0,0,10.640,10.933,15.927,24.3,0
10/15/2023,01:39:26 PM,0,Sean BC,84.7,8.09,8.519,749.7,33075.6,31.18,0.68,0,48271.2,-0.10,0.04,-0.49,6.40,11.9,-3.76,59.46033,-151.51904,85.9,88.4,49116.1,31376,3.8,30,24.2,0,0,10.487,10.898,15.875,24.3,0
10/15/2023,01:39:27 PM,0,Sean BC,84.7,8.09,8.519,749.6,33076.4,31.18,0.68,0,48271.6,-0.09,0.04,-0.48,6.40,11.9,-3.74,59.46034,-151.51904,85.9,88.4,49116.6,31377,4.0,30,24.2,0,0,10.321,10.849,15.805,24.3,0
10/15/2023,01:39:28 PM,0,Sean BC,84.7,8.09,8.520,749.4,33076.9,31.18,0.69,0,48271.7,-0.04,0.05,-0.49,6.40,11.9,-3.74,59.46034,-151.51904,85.9,88.4,49116.7,31377,4.0,30,24.2,0,0,10.256,10.816,15.756,24.3,0
10/15/2023,01:39:30 PM,0,Sean BC,84.7,8.10,8.520,749.6,33078.8,31.19,0.72,0,48273.3,0.01,0.06,-0.49,6.40,11.9,-3.76,59.46034,-151.51904,85.9,88.4,49118.3,31378,4.6,30,24.2,0,0,10.076,10.029,14.609,24.3,0
10/15/2023,01:39:31 PM,0,Sean BC,84.7,8.10,8.521,749.4,33079.2,31.19,0.73,0,48273.7,0.01,0.06,-0.49,6.40,11.9,-3.76,59.46034,-151.51904,85.9,88.4,49118.7,31378,5.0,30,24.2,0,0,10.057,10.042,14.628,24.3,0
10/15/2023,01:39:32 PM,0,Sean BC,84.7,8.10,8.521,749.6,33080.6,31.19,0.75,0,48275.1,-0.04,0.05,-0.49,6.40,11.9,-3.74,59.46034,-151.51904,85.9,88.4,49120.2,31379,5.2,30,24.2,0,0,9.957,9.921,14.452,24.3,0
10/15/2023,01:39:33 PM,0,Sean BC,84.7,8.10,8.521,748.9,33081.3,31.19,0.76,0,48276.0,-0.04,0.05,-0.49,6.40,11.9,-3.75,59.46033,-151.51904,86.0,88.4,49121.0,31379,5.2,30,24.2,0,0,9.928,9.901,14.423,24.3,0
10/15/2023,01:39:34 PM,0,Sean BC,84.7,8.10,8.522,749.8,33082.5,31.19,0.76,0,48277.2,-0.05,0.05,-0.50,6.40,11.9,-3.79,59.46033,-151.51904,85.9,88.4,49122.2,31380,5.3,30,24.2,0,0,9.886,9.891,14.409,24.3,0
10/15/2023,01:39:35 PM,0,Sean BC,84.7,8.10,8.522,749.5,33083.1,31.19,0.76,0,48277.0,0.01,0.07,-0.49,6.40,11.9,-3.76,59.46033,-151.51904,85.9,88.5,49122.1,31380,5.4,30,24.2,0,0,9.776,9.819,14.304,24.3,0
10/15/2023,01:39:36 PM,0,Sean BC,84.7,8.10,8.522,749.5,33083.3,31.19,0.76,0,48277.2,0.00,0.06,-0.51,6.40,11.9,-3.82,59.46033,-151.51904,85.9,88.5,49122.3,31380,5.6,30,24.2,0,0,9.739,9.797,14.272,24.3,0
10/15/2023,01:39:38 PM,0,Sean BC,84.7,8.10,8.523,749.4,33086.5,31.19,0.78,0,48280.6,0.04,0.07,-0.50,6.40,11.9,-3.77,59.46033,-151.51906,85.9,88.5,49125.8,31382,6.0,30,24.2,0,0,9.644,9.736,14.183,24.3,0
10/15/2023,01:39:39 PM,0,Sean BC,84.7,8.10,8.524,749.5,33087.1,31.19,0.79,0,48281.1,0.02,0.07,-0.47,6.40,11.9,-3.69,59.46033,-151.51906,85.9,88.5,49126.3,31383,6.2,30,24.2,0,0,9.575,9.708,14.141,24.3,0
10/15/2023,01:39:40 PM,0,Sean BC,84.7,8.10,8.524,749.6,33088.1,31.19,0.78,0,48281.9,-0.01,0.06,-0.46,6.40,11.9,-3.67,59.46033,-151.51906,85.9,88.5,49127.1,31383,6.3,30,24.2,0,0,9.508,9.677,14.097,24.3,0
10/15/2023,01:39:41 PM,0,Sean BC,84.8,8.10,8.524,749.7,33088.6,31.19,0.78,0,48282.1,-0.06,0.05,-0.44,6.40,11.9,-3.62,59.46033,-151.51906,85.9,88.5,49127.3,31383,6.4,30,24.2,0,0,9.454,9.646,14.052,24.3,0
10/15/2023,01:39:43 PM,0,Sean BC,84.8,8.10,8.525,749.6,33088.6,31.19,0.78,0,48281.2,-0.03,0.05,-0.42,6.41,11.9,-3.54,59.46033,-151.51906,85.9,88.5,49126.4,31383,6.5,30,24.2,0,0,9.266,9.580,13.956,24.3,0
10/15/2023,01:39:44 PM,0,Sean BC,84.8,8.10,8.526,749.5,33088.4,31.19,0.76,0,48280.4,0.01,0.06,-0.41,6.41,11.9,-3.52,59.46033,-151.51906,86.0,88.5,49125.6,31382,6.6,30,24.2,0,0,9.093,9.517,13.864,24.3,0
10/15/2023,01:39:45 PM,0,Sean BC,84.8,8.10,8.526,749.5,33088.4,31.19,0.74,0,48280.0,0.02,0.07,-0.40,6.41,11.9,-3.51,59.46033,-151.51906,86.0,88.5,49125.2,31382,6.7,30,24.2,0,0,8.979,9.475,13.802,24.3,0
10/15/2023,01:39:46 PM,0,Sean BC,84.8,8.10,8.526,749.8,33087.5,31.19,0.73,0,48278.5,-0.01,0.06,-0.40,6.41,11.9,-3.50,59.46033,-151.51906,85.9,88.5,49123.6,31381,6.8,30,24.2,0,0,8.881,9.423,13.727,24.3,0
10/15/2023,01:39:47 PM,0,Sean BC,84.8,8.10,8.526,749.2,33086.6,31.19,0.75,0,48277.0,-0.02,0.06,-0.41,6.41,11.9,-3.53,59.46033,-151.51906,86.0,88.5,49122.1,31380,6.6,30,24.2,0,0,8.755,9.380,13.664,24.3,0
10/15/2023,01:39:48 PM,0,Sean BC,84.8,8.10,8.526,749.5,33085.3,31.19,0.72,0,48274.9,-0.05,0.05,-0.40,6.41,11.9,-3.50,59.46033,-151.51906,86.0,88.5,49120.0,31379,6.5,30,24.2,0,0,8.685,8.648,12.598,24.3,0
10/15/2023,01:39:49 PM,0,Sean BC,84.8,8.10,8.526,749.5,33085.0,31.19,0.73,0,48274.6,-0.06,0.05,-0.39,6.41,11.9,-3.46,59.46033,-151.51906,86.0,88.5,49119.7,31378,6.6,30,24.2,0,0,8.630,8.573,12.488,24.3,0
10/15/2023,01:39:50 PM,0,Sean BC,84.8,8.10,8.526,749.5,33084.0,31.19,0.73,0,48273.1,-0.06,0.05,-0.39,6.41,11.9,-3.48,59.46033,-151.51906,86.0,88.5,49118.2,31378,6.4,30,24.2,0,0,8.537,8.513,12.401,24.3,0
10/15/2023,01:39:51 PM,0,Sean BC,84.8,8.10,8.526,749.5,33083.7,31.19,0.73,0,48272.8,-0.08,0.04,-0.40,6.41,11.9,-3.51,59.46033,-151.51906,86.0,88.5,49117.9,31377,6.0,30,24.2,0,0,8.490,8.491,12.370,24.3,0
10/15/2023,01:39:52 PM,0,Sean BC,84.8,8.10,8.526,749.5,33083.0,31.19,0.71,0,48271.8,-0.04,0.05,-0.40,6.41,11.9,-3.50,59.46033,-151.51906,86.0,88.5,49116.8,31377,6.0,30,24.2,0,0,8.371,8.437,12.291,24.3,0
10/15/2023,01:39:53 PM,0,Sean BC,84.8,8.10,8.526,749.6,33082.6,31.19,0.72,0,48271.3,-0.04,0.05,-0.42,6.40,11.9,-3.54,59.46033,-151.51906,86.0,88.5,49116.4,31376,5.5,30,24.2,0,0,8.246,8.331,12.135,24.3,0
10/15/2023,01:39:54 PM,0,Sean BC,84.8,8.10,8.526,749.5,33082.5,31.19,0.72,0,48271.3,-0.05,0.05,-0.42,6.40,11.9,-3.56,59.46033,-151.51906,86.0,88.5,49116.3,31376,5.5,30,24.2,0,0,8.177,8.301,12.092,24.3,0
10/15/2023,01:39:55 PM,0,Sean BC,84.8,8.10,8.526,749.6,33082.7,31.19,0.74,0,48271.8,-0.09,0.04,-0.42,6.40,11.9,-3.55,59.46033,-151.51906,86.0,88.5,49116.9,31377,5.7,30,24.2,0,0,8.066,8.244,12.009,24.3,0
10/15/2023,01:39:57 PM,0,Sean BC,84.8,8.10,8.526,749.2,33082.4,31.19,0.72,0,48271.6,-0.16,0.02,-0.43,6.40,11.9,-3.58,59.46033,-151.51906,86.0,88.5,49116.7,31377,5.5,30,24.2,0,0,7.839,8.131,11.845,24.3,0
10/15/2023,01:39:58 PM,0,Sean BC,84.8,8.10,8.526,749.7,33083.3,31.19,0.71,0,48272.9,-0.12,0.03,-0.45,6.40,11.9,-3.64,59.46033,-151.51907,86.0,88.5,49117.9,31377,5.5,30,24.2,0,0,7.776,8.081,11.771,24.3,0
10/15/2023,01:40:00 PM,0,Sean BC,84.8,8.10,8.526,749.4,33085.6,31.19,0.72,0,48276.3,-0.14,0.03,-0.47,6.40,11.9,-3.71,59.46033,-151.51907,86.0,88.5,49121.4,31380,5.4,30,24.2,0,0,7.534,7.989,11.637,24.3,0
10/15/2023,01:40:01 PM,0,Sean BC,84.8,8.10,8.526,749.7,33087.2,31.19,0.72,0,48278.4,-0.14,0.03,-0.48,6.40,11.9,-3.73,59.46033,-151.51907,86.0,88.5,49123.6,31381,4.9,30,24.2,0,0,7.435,7.926,11.545,24.3,0
10/15/2023,01:40:02 PM,0,Sean BC,84.8,8.10,8.526,749.8,33088.6,31.19,0.72,0,48280.0,-0.16,0.02,-0.49,6.40,11.9,-3.76,59.46033,-151.51907,86.0,88.5,49125.2,31382,5.0,30,24.2,0,0,7.369,7.878,11.476,24.3,0
10/15/2023,01:40:03 PM,0,Sean BC,84.8,8.10,8.526,749.5,33089.4,31.19,0.71,0,48280.9,-0.13,0.03,-0.51,6.41,11.9,-3.81,59.46033,-151.51907,86.0,88.5,49126.1,31383,4.9,30,24.2,0,0,7.227,7.829,11.405,24.3,0
10/15/2023,01:40:07 PM,0,Sean BC,84.8,8.10,8.527,749.2,33091.4,31.19,0.71,0,48282.7,-0.07,0.04,-0.50,6.41,11.9,-3.79,59.46033,-151.51907,86.0,88.5,49128.0,31384,5.4,30,24.2,0,0,6.690,6.716,9.783,24.3,0
10/15/2023,01:40:09 PM,0,Sean BC,84.8,8.10,8.527,749.5,33089.6,31.19,0.73,0,48279.7,-0.06,0.05,-0.51,6.41,11.9,-3.80,59.46033,-151.51907,86.0,88.5,49124.9,31382,5.6,30,24.2,0,0,6.530,6.605,9.622,24.3,0
10/15/2023,01:40:10 PM,0,Sean BC,84.8,8.10,8.528,749.4,33088.9,31.19,0.70,0,48278.5,-0.07,0.04,-0.51,6.41,11.9,-3.80,59.46033,-151.51907,86.0,88.5,49123.7,31381,5.7,30,24.2,0,0,6.316,6.536,9.521,24.3,0
10/15/2023,01:40:11 PM,0,Sean BC,84.8,8.10,8.527,749.2,33088.2,31.19,0.70,0,48277.6,-0.08,0.04,-0.51,6.41,11.9,-3.80,59.46033,-151.51907,86.0,88.5,49122.8,31380,5.8,30,24.2,0,0,6.240,6.496,9.462,24.3,0
10/15/2023,01:40:12 PM,0,Sean BC,84.8,8.10,8.527,749.7,33085.9,31.19,0.72,0,48274.3,-0.07,0.04,-0.49,6.41,11.9,-3.76,59.46033,-151.51907,86.0,88.5,49119.4,31378,5.8,30,24.2,0,0,6.168,6.436,9.375,24.3,0
10/15/2023,01:40:13 PM,0,Sean BC,84.8,8.10,8.527,749.3,33084.3,31.19,0.72,0,48272.4,-0.08,0.04,-0.48,6.41,11.9,-3.72,59.46033,-151.51907,86.0,88.5,49117.5,31377,5.8,30,24.2,0,0,6.067,6.373,9.284,24.2,0
10/15/2023,01:40:14 PM,0,Sean BC,84.8,8.10,8.526,749.5,33080.7,31.18,0.71,0,48267.8,-0.13,0.03,-0.49,6.41,11.9,-3.76,59.46033,-151.51907,86.0,88.5,49112.8,31374,5.7,30,24.2,0,0,5.937,6.324,9.212,24.2,0
10/15/2023,01:40:17 PM,0,Sean BC,84.8,8.10,8.525,749.2,33073.1,31.18,0.67,0,48258.8,-0.13,0.03,-0.48,6.41,11.9,-3.74,59.46033,-151.51907,86.0,88.5,49103.6,31368,6.2,30,24.2,0,0,5.588,6.139,8.943,24.2,0
10/15/2023,01:40:19 PM,0,Sean BC,84.8,8.10,8.523,749.5,33068.0,31.17,0.67,0,48253.3,-0.09,0.04,-0.47,6.41,11.9,-3.70,59.46033,-151.51907,86.0,88.5,49098.0,31365,6.0,30,24.2,0,0,5.314,5.216,7.598,24.2,0
10/15/2023,01:40:20 PM,0,Sean BC,84.8,8.10,8.523,749.5,33066.0,31.17,0.66,0,48251.0,-0.08,0.04,-0.48,6.41,11.9,-3.72,59.46033,-151.51907,86.0,88.5,49095.7,31363,6.2,30,24.2,0,0,5.210,5.173,7.536,24.2,0
10/15/2023,01:40:21 PM,0,Sean BC,84.8,8.10,8.522,749.6,33064.2,31.17,0.66,0,48249.3,-0.07,0.04,-0.47,6.41,11.9,-3.69,59.46033,-151.51907,86.0,88.5,49093.9,31362,6.5,30,24.2,0,0,5.078,5.013,7.303,24.2,0
10/15/2023,01:40:24 PM,0,Sean BC,84.8,8.10,8.521,749.7,33060.2,31.17,0.63,0,48245.6,-0.06,0.05,-0.45,6.41,11.9,-3.65,59.46033,-151.51907,86.0,88.5,49090.1,31360,6.8,30,24.2,0,0,4.668,4.792,6.980,24.2,0
10/15/2023,01:40:25 PM,0,Sean BC,84.8,8.10,8.520,749.2,33059.0,31.17,0.63,0,48244.7,-0.01,0.06,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,86.0,88.5,49089.2,31359,7.1,30,24.2,0,0,4.422,4.689,6.831,24.2,0
10/15/2023,01:40:26 PM,0,Sean BC,84.8,8.10,8.520,749.6,33057.3,31.17,0.63,0,48243.0,-0.03,0.05,-0.45,6.41,11.9,-3.65,59.46034,-151.51907,86.0,88.5,49087.4,31358,7.3,30,24.2,0,0,4.272,4.597,6.697,24.2,0
10/15/2023,01:40:27 PM,0,Sean BC,84.8,8.10,8.519,749.5,33055.0,31.16,0.62,0,48240.4,-0.04,0.05,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,86.0,88.5,49084.8,31356,7.7,30,24.2,0,0,4.105,4.513,6.574,24.2,0
10/15/2023,01:40:28 PM,0,Sean BC,84.8,8.10,8.519,749.5,33052.2,31.16,0.61,0,48236.7,-0.08,0.04,-0.46,6.41,11.9,-3.66,59.46034,-151.51907,86.0,88.5,49081.0,31354,7.7,30,24.2,0,0,3.917,4.423,6.444,24.2,0
10/15/2023,01:40:29 PM,0,Sean BC,84.8,8.10,8.518,749.5,33049.9,31.16,0.63,0,48234.1,-0.09,0.04,-0.46,6.41,11.9,-3.68,59.46034,-151.51907,86.0,88.5,49078.4,31352,7.8,30,24.2,0,0,3.816,4.340,6.322,24.2,0
10/15/2023,01:40:30 PM,0,Sean BC,84.8,8.10,8.517,749.5,33047.4,31.16,0.64,0,48231.3,-0.08,0.04,-0.45,6.41,11.9,-3.64,59.46034,-151.51907,86.0,88.5,49075.5,31350,7.5,30,24.2,0,0,3.683,4.254,6.196,24.2,0
10/15/2023,01:40:31 PM,0,Sean BC,84.8,8.10,8.517,749.5,33044.6,31.16,0.64,0,48228.3,-0.08,0.04,-0.46,6.41,11.9,-3.66,59.46034,-151.51907,86.0,88.5,49072.5,31348,7.7,30,24.2,0,0,3.565,4.184,6.094,24.2,0
10/15/2023,01:40:32 PM,0,Sean BC,84.8,8.10,8.516,749.5,33041.1,31.15,0.63,0,48223.9,-0.10,0.04,-0.44,6.41,11.9,-3.62,59.46034,-151.51907,86.0,88.5,49068.0,31346,7.5,30,24.2,0,0,3.376,3.278,4.775,24.2,0
10/15/2023,01:40:33 PM,0,Sean BC,84.7,8.10,8.515,749.5,33033.1,31.15,0.64,0,48213.4,-0.08,0.04,-0.45,6.41,11.9,-3.65,59.46034,-151.51907,85.9,88.5,49057.2,31339,7.4,30,24.2,0,0,3.247,3.187,4.643,24.2,0
10/15/2023,01:40:34 PM,0,Sean BC,84.7,8.10,8.514,749.3,33024.2,31.14,0.64,0,48201.8,-0.11,0.03,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,85.9,88.5,49045.4,31331,7.5,30,24.2,0,0,3.076,3.025,4.407,24.2,0
10/15/2023,01:40:35 PM,0,Sean BC,84.7,8.10,8.513,749.2,33013.6,31.13,0.65,0,48188.6,-0.09,0.04,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,85.9,88.4,49032.0,31323,7.6,30,24.2,0,0,2.953,2.994,4.361,24.2,0
10/15/2023,01:40:37 PM,0,Sean BC,84.7,8.10,8.509,749.4,32990.2,31.11,0.66,0,48159.6,-0.12,0.03,-0.47,6.41,11.9,-3.70,59.46034,-151.51907,85.9,88.4,49002.4,31304,7.5,30,24.1,0,0,2.717,2.836,4.132,24.2,0
10/15/2023,01:40:38 PM,0,Sean BC,84.7,8.10,8.505,749.6,32970.7,31.09,0.66,0,48135.9,-0.10,0.04,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,85.8,88.4,48978.2,31288,7.6,30,24.1,0,0,2.548,2.756,4.014,24.2,0
10/15/2023,01:40:39 PM,0,Sean BC,84.6,8.10,8.502,749.8,32955.9,31.08,0.68,0,48118.5,-0.09,0.04,-0.45,6.41,11.9,-3.63,59.46034,-151.51907,85.8,88.4,48960.5,31277,7.5,30,24.1,0,0,2.426,2.687,3.914,24.1,0
10/15/2023,01:40:41 PM,0,Sean BC,84.6,8.09,8.497,749.3,32936.5,31.06,0.69,0,48096.6,-0.11,0.03,-0.46,6.41,11.9,-3.66,59.46034,-151.51907,85.8,88.3,48938.1,31263,7.5,30,24.1,0,0,2.203,2.556,3.723,24.1,0
10/15/2023,01:40:42 PM,0,Sean BC,84.5,8.09,8.493,749.4,32921.2,31.05,0.71,0,48079.4,-0.11,0.03,-0.47,6.41,11.9,-3.69,59.46034,-151.51907,85.7,88.3,48920.6,31252,7.4,30,24.1,0,0,2.000,2.480,3.613,24.1,0
10/15/2023,01:40:43 PM,0,Sean BC,84.5,8.09,8.489,749.2,32907.3,31.04,0.71,0,48063.9,-0.09,0.04,-0.46,6.41,11.9,-3.67,59.46034,-151.51907,85.7,88.2,48904.8,31242,7.4,30,24.1,0,0,1.834,2.412,3.513,24.1,0
10/15/2023,01:40:44 PM,0,Sean BC,84.5,8.09,8.486,749.5,32891.4,31.02,0.72,0,48046.4,-0.11,0.03,-0.46,6.40,11.9,-3.66,59.46034,-151.51907,85.7,88.2,48886.9,31230,7.4,30,24.1,0,0,1.716,1.661,2.420,24.1,0
10/15/2023,01:40:45 PM,0,Sean BC,84.4,8.08,8.481,749.5,32878.7,31.01,0.71,0,48033.2,-0.09,0.04,-0.46,6.40,11.9,-3.68,59.46034,-151.51907,85.6,88.1,48873.3,31222,7.4,30,24.1,0,0,1.636,1.581,2.303,24.1,0
10/15/2023,01:40:47 PM,0,Sean BC,84.4,8.08,8.473,749.2,32863.0,31.01,0.72,0,48021.2,-0.08,0.04,-0.45,6.40,11.9,-3.65,59.46034,-151.51907,85.6,88.1,48861.1,31214,7.2,30,24.1,0,0,1.393,1.429,2.081,24.1,0
10/15/2023,01:40:48 PM,0,Sean BC,84.3,8.08,8.470,749.5,32856.0,31.00,0.71,0,48016.0,-0.08,0.04,-0.44,6.40,11.9,-3.62,59.46034,-151.51907,85.5,88.0,48855.7,31210,7.6,30,24.1,0,0,1.301,1.348,1.964,24.1,0
10/15/2023,01:40:49 PM,0,Sean BC,84.3,8.07,8.466,749.7,32850.1,31.00,0.70,0,48011.5,-0.08,0.04,-0.45,6.40,11.9,-3.64,59.46034,-151.51907,85.4,88.0,48851.1,31207,7.5,30,24.1,0,0,1.254,1.298,1.890,24.1,0
10/15/2023,01:40:50 PM,0,Sean BC,84.2,8.07,8.463,749.5,32844.4,30.99,0.69,0,48007.8,-0.13,0.03,-0.46,6.40,11.9,-3.66,59.46034,-151.51907,85.4,88.0,48847.2,31205,7.5,30,24.1,0,0,1.221,1.267,1.845,24.1,0
10/15/2023,01:40:51 PM,0,Sean BC,84.2,8.07,8.460,749.5,32840.0,30.99,0.69,0,48005.2,-0.12,0.03,-0.46,6.40,11.9,-3.68,59.46035,-151.51907,85.4,87.9,48844.5,31203,7.9,30,24.1,0,0,1.211,1.253,1.825,24.1,0
10/15/2023,01:40:52 PM,0,Sean BC,84.2,8.07,8.456,749.5,32833.8,30.99,0.70,0,48001.6,-0.09,0.04,-0.45,6.40,11.9,-3.65,59.46035,-151.51907,85.4,87.9,48840.8,31201,7.8,30,24.1,0,0,1.122,1.237,1.802,24.1,0
10/15/2023,01:40:53 PM,0,Sean BC,84.1,8.06,8.455,749.4,32831.4,30.99,0.71,0,47999.9,-0.09,0.04,-0.46,6.40,11.9,-3.67,59.46034,-151.51907,85.3,87.8,48839.1,31200,7.2,30,24.1,0,0,0.968,1.204,1.753,24.1,0
10/15/2023,01:40:54 PM,0,Sean BC,84.1,8.06,8.453,749.5,32826.8,30.99,0.71,0,47996.0,-0.09,0.04,-0.45,6.40,11.9,-3.63,59.46034,-151.51907,85.3,87.8,48835.0,31197,7.2,30,24.1,0,0,0.840,1.149,1.674,24.1,0

,,,MEAN VALUE:,83.9667,8.0600,8.4011,749.6333,32710.6333,30.9100,0.6467,0.0000,47895.0778,-0.1411,0.0267,-0.4667,6.4089,11.9000,-3.6922,59.4604,-151.5190,85.1333,87.6556,48731.5000,31131.7778,-3.5000,31.0000,24.0000,0.0000,0.0000,0.6553,0.5427,0.7903,24.0000
,,,STANDARD DEVIATION:,0.0471,0.0000,0.0003,0.0943,1.1136,0.0000,0.0094,0.0000,1.5901,0.0191,0.0067,0.0115,0.0031,0.0000,0.0322,0.0000,0.0000,0.0471,0.0497,1.6104,1.0304,0.3496,0.0000,0.0000,0.0000,0.0000,0.0040,0.0027,0.0039,0.0000

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/15/2023,01:37:22 PM,0,Sean BC,84.0,8.06,8.401,749.7,32708.8,30.91,0.66,0,47892.3,-0.10,0.04,-0.49,6.40,11.9,-3.75,59.46036,-151.51898,85.2,87.7,48728.7,31130,-3.0,31,24.0,0,0,0.656,0.546,0.795,24.0,0
10/15/2023,01:37:23 PM,0,Sean BC,84.0,8.06,8.401,749.5,32709.4,30.91,0.65,0,47893.2,-0.13,0.03,-0.48,6.41,11.9,-3.74,59.46036,-151.51898,85.2,87.7,48729.6,31131,-3.0,31,24.0,0,0,0.653,0.546,0.795,24.0,0
10/15/2023,01:37:24 PM,0,Sean BC,84.0,8.06,8.401,749.5,32709.6,30.91,0.65,0,47893.7,-0.13,0.03,-0.47,6.41,11.9,-3.70,59.46036,-151.51898,85.2,87.7,48730.1,31131,-3.2,31,24.0,0,0,0.648,0.545,0.794,24.0,0
10/15/2023,01:37:25 PM,0,Sean BC,84.0,8.06,8.401,749.6,32710.0,30.91,0.64,0,47894.5,-0.15,0.02,-0.46,6.41,11.9,-3.68,59.46036,-151.51898,85.1,87.7,48730.9,31131,-3.3,31,24.0,0,0,0.650,0.544,0.793,24.0,0
10/15/2023,01:37:27 PM,0,Sean BC,84.0,8.06,8.401,749.6,32711.1,30.91,0.66,0,47896.0,-0.15,0.02,-0.46,6.41,11.9,-3.68,59.46036,-151.51898,85.1,87.7,48732.4,31132,-3.7,31,24.0,0,0,0.656,0.543,0.790,24.0,0
