sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",11/22/2024 1:26:03 AM

,,,MEAN VALUE:,84.9384,8.0166,9.1630,750.6445,33416.1349,30.9688,0.2898,0.0000,47905.2979,1.6607,0.4447,0.8231,6.0079,11.9000,2.3983,60.6570,-145.8907,85.9986,86.6253,48751.1822,31138.4384,4.6185,30.2603,23.9384,0.0000,13.7992,0.0000,13.8907,20.2342,24.0301
,,,STANDARD DEVIATION:,6.3718,0.6601,0.2312,0.1531,513.8634,0.3613,0.0933,0.0000,493.2349,2.4035,0.5916,1.2426,0.0040,0.0000,3.3852,0.0000,0.0000,6.4506,6.4994,503.4899,320.5748,2.2845,0.4388,0.2594,0.0000,10.6592,0.0000,10.6689,15.5432,0.3330

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100668,23G100668,24F100920,23H106348,24F100920,24F100920,23H105114,23H105114,24F100920,24H102255,24H102255,24H102255,23J102724,23J102724,24H102255,23H106348,23H106348,23G100668,23G100668,24F100920,24F100920,23H106348,24F100920,24F100920,24H102255,23H102976,24H102255,23H102976,23H102976,24F100920
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Vertical Position ( m ),Phycoerythrin ( cells/mL ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/23/2024,10:27:10 PM,0,SBO1,81.8,7.67,9.372,750.7,33830.3,31.21,0.23,0,48224.7,0.29,0.11,-0.06,6.01,11.9,-0.01,60.65702,-145.89081,82.8,83.4,49078.0,31346,5.5,30,24.1,0,18.239,0,17.991,26.206,24.2,0
10/23/2024,10:27:11 PM,0,SBO1,81.8,7.67,9.372,750.5,33830.7,31.21,0.25,0,48226.0,0.26,0.10,-0.06,6.01,11.9,-0.01,60.65701,-145.89081,82.9,83.5,49079.3,31347,5.3,30,24.1,0,18.402,0,18.024,26.253,24.2,0
10/23/2024,10:27:12 PM,0,SBO1,81.9,7.67,9.371,750.8,33831.0,31.21,0.25,0,48227.0,0.21,0.09,-0.07,6.01,11.9,-0.04,60.65701,-145.89081,82.9,83.5,49080.4,31348,5.4,30,24.1,0,18.546,0,18.068,26.319,24.2,0
10/23/2024,10:27:13 PM,0,SBO1,81.9,7.68,9.371,750.5,33831.6,31.21,0.25,0,48228.4,0.25,0.10,-0.05,6.01,11.9,0.03,60.65701,-145.89081,82.9,83.5,49081.7,31348,5.4,30,24.1,0,18.654,0,18.124,26.400,24.2,0
10/23/2024,10:27:14 PM,0,SBO1,81.9,7.68,9.371,750.5,33831.9,31.21,0.25,0,48229.4,0.28,0.10,-0.06,6.01,11.9,-0.01,60.65702,-145.89081,83.0,83.5,49082.8,31349,5.6,30,24.1,0,18.715,0,18.169,26.465,24.2,0
10/23/2024,10:27:15 PM,0,SBO1,81.9,7.68,9.371,750.5,33832.1,31.21,0.25,0,48229.8,0.23,0.09,-0.05,6.01,11.9,0.02,60.65701,-145.89081,83.0,83.6,49083.1,31349,5.7,30,24.1,0,18.793,0,18.210,26.524,24.2,0
10/23/2024,10:27:16 PM,0,SBO1,81.9,7.68,9.370,750.4,33832.4,31.21,0.27,0,48230.3,0.29,0.11,-0.06,6.01,11.9,0.01,60.65701,-145.89081,83.0,83.6,49083.7,31350,6.0,30,24.1,0,18.891,0,18.253,26.588,24.2,0
10/23/2024,10:27:17 PM,0,SBO1,81.9,7.68,9.370,750.5,33832.6,31.22,0.27,0,48231.6,0.30,0.11,-0.05,6.01,11.9,0.02,60.65701,-145.89081,83.0,83.6,49084.9,31351,5.8,30,24.1,0,18.953,0,18.973,27.636,24.2,0
10/23/2024,10:27:18 PM,0,SBO1,81.9,7.68,9.369,750.6,33832.8,31.22,0.27,0,48232.1,0.31,0.11,-0.06,6.01,11.9,0.00,60.65701,-145.89081,83.0,83.6,49085.5,31351,5.9,30,24.1,0,19.012,0,19.056,27.757,24.2,0
10/23/2024,10:27:19 PM,0,SBO1,81.9,7.68,9.369,750.4,33832.9,31.22,0.28,0,48232.9,0.28,0.10,-0.06,6.01,11.9,-0.02,60.65701,-145.89081,83.0,83.5,49086.3,31351,6.0,30,24.1,0,19.112,0,19.171,27.925,24.2,0
10/23/2024,10:27:20 PM,0,SBO1,81.9,7.68,9.368,750.7,33833.0,31.22,0.28,0,48233.7,0.26,0.10,-0.09,6.01,11.9,-0.08,60.65701,-145.89081,82.9,83.5,49087.1,31352,5.7,30,24.1,0,19.184,0,19.188,27.949,24.2,0
10/23/2024,10:27:21 PM,0,SBO1,81.9,7.68,9.368,750.9,33833.1,31.22,0.28,0,48234.4,0.19,0.08,-0.09,6.01,11.9,-0.09,60.65701,-145.89082,82.9,83.5,49087.8,31352,5.3,30,24.1,0,19.195,0,19.202,27.969,24.2,0
10/23/2024,10:27:22 PM,0,SBO1,81.8,7.67,9.368,750.8,33833.4,31.22,0.29,0,48235.4,0.19,0.08,-0.07,6.01,11.9,-0.04,60.65701,-145.89082,82.8,83.5,49088.8,31353,5.2,30,24.1,0,19.219,0,19.200,27.967,24.2,0
10/23/2024,10:27:24 PM,0,SBO1,81.8,7.67,9.367,750.6,33833.6,31.22,0.30,0,48236.6,0.16,0.08,-0.10,6.00,11.9,-0.12,60.65701,-145.89082,82.8,83.4,49090.0,31354,5.3,30,24.1,0,19.371,0,19.258,28.051,24.2,0
10/23/2024,10:27:25 PM,0,SBO1,81.8,7.67,9.367,750.7,33833.7,31.22,0.30,0,48237.2,0.10,0.06,-0.11,6.00,11.9,-0.14,60.65701,-145.89082,82.8,83.4,49090.7,31354,5.3,30,24.1,0,19.376,0,19.270,28.069,24.2,0
10/23/2024,10:27:27 PM,0,SBO1,81.7,7.66,9.366,750.6,33834.1,31.22,0.31,0,48239.1,0.07,0.05,-0.10,6.00,11.9,-0.11,60.65701,-145.89082,82.7,83.3,49092.6,31355,5.8,30,24.1,0,19.487,0,19.331,28.157,24.2,0
10/23/2024,10:27:28 PM,0,SBO1,81.7,7.66,9.365,750.6,33834.2,31.22,0.31,0,48239.7,0.11,0.06,-0.11,6.00,11.9,-0.13,60.65701,-145.89082,82.7,83.3,49093.2,31356,5.8,30,24.1,0,19.563,0,19.357,28.196,24.2,0
10/23/2024,10:27:31 PM,0,SBO1,81.6,7.65,9.365,750.7,33835.0,31.22,0.31,0,48241.5,0.05,0.05,-0.05,6.00,11.9,0.02,60.65700,-145.89082,82.7,83.3,49095.0,31357,5.4,30,24.1,0,19.712,0,19.427,28.297,24.2,0
10/23/2024,10:27:32 PM,0,SBO1,81.6,7.65,9.365,751.0,33835.3,31.22,0.31,0,48242.1,0.07,0.05,-0.07,6.00,11.9,-0.04,60.65700,-145.89082,82.6,83.3,49095.7,31357,5.5,30,24.1,0,19.767,0,19.453,28.336,24.2,0
10/23/2024,10:27:33 PM,0,SBO1,81.6,7.65,9.365,750.7,33835.5,31.22,0.30,0,48242.2,0.08,0.05,-0.09,6.01,11.9,-0.09,60.65700,-145.89082,82.6,83.3,49095.8,31357,5.3,30,24.1,0,19.849,0,19.485,28.382,24.2,0
10/23/2024,10:27:34 PM,0,SBO1,81.6,7.65,9.365,750.7,33835.6,31.22,0.31,0,48242.3,0.11,0.06,-0.06,6.01,11.9,0.00,60.65700,-145.89082,82.7,83.3,49095.8,31357,5.3,30,24.1,0,19.938,0,19.514,28.425,24.2,0
10/23/2024,10:27:35 PM,0,SBO1,81.6,7.65,9.365,750.7,33835.6,31.22,0.30,0,48242.5,0.15,0.07,-0.07,6.01,11.9,-0.02,60.65700,-145.89084,82.7,83.3,49096.1,31358,5.4,30,24.1,0,20.036,0,19.545,28.469,24.2,0
10/23/2024,10:27:36 PM,0,SBO1,81.6,7.65,9.365,750.7,33835.8,31.22,0.30,0,48242.9,0.17,0.08,-0.07,6.01,11.9,-0.03,60.65700,-145.89082,82.6,83.3,49096.4,31358,5.5,30,24.1,0,20.117,0,19.578,28.517,24.2,0
10/23/2024,10:27:37 PM,0,SBO1,81.6,7.65,9.365,750.7,33836.0,31.22,0.30,0,48243.1,0.15,0.07,-0.07,6.01,11.9,-0.03,60.65700,-145.89084,82.6,83.3,49096.6,31358,5.8,30,24.1,0,20.176,0,19.617,28.574,24.2,0
10/23/2024,10:27:38 PM,0,SBO1,81.6,7.65,9.365,750.4,33836.2,31.22,0.29,0,48243.3,0.15,0.07,-0.08,6.01,11.9,-0.05,60.65701,-145.89082,82.7,83.2,49096.8,31358,5.7,30,24.1,0,20.214,0,19.648,28.620,24.2,0
10/23/2024,10:27:39 PM,0,SBO1,81.6,7.65,9.365,750.9,33836.4,31.22,0.28,0,48243.5,0.17,0.08,-0.06,6.01,11.9,-0.02,60.65701,-145.89084,82.6,83.2,49097.0,31358,5.9,30,24.1,0,20.268,0,19.678,28.663,24.2,0
10/23/2024,10:27:40 PM,0,SBO1,81.6,7.65,9.365,750.1,33836.4,31.22,0.28,0,48243.7,0.19,0.08,-0.06,6.01,11.9,-0.02,60.65701,-145.89084,82.7,83.2,49097.3,31358,5.9,30,24.1,0,20.306,0,19.707,28.706,24.2,0
10/23/2024,10:27:41 PM,0,SBO1,81.6,7.65,9.364,750.5,33836.5,31.22,0.27,0,48244.0,0.22,0.09,-0.08,6.01,11.9,-0.07,60.65701,-145.89082,82.6,83.2,49097.6,31359,6.3,30,24.1,0,20.364,0,19.741,28.755,24.2,0
10/23/2024,10:27:42 PM,0,SBO1,81.6,7.65,9.364,750.8,33836.5,31.22,0.26,0,48244.3,0.24,0.10,-0.08,6.01,11.9,-0.07,60.65701,-145.89082,82.6,83.2,49097.9,31359,6.3,30,24.1,0,20.486,0,20.550,29.934,24.2,0
10/23/2024,10:27:43 PM,0,SBO1,81.6,7.65,9.364,750.9,33836.6,31.22,0.25,0,48244.7,0.33,0.12,-0.07,6.01,11.9,-0.02,60.65701,-145.89082,82.5,83.2,49098.3,31359,6.4,30,24.1,0,20.547,0,20.547,29.929,24.2,0
10/23/2024,10:27:44 PM,0,SBO1,81.5,7.64,9.364,750.4,33836.5,31.22,0.26,0,48245.1,0.35,0.12,-0.05,6.01,11.9,0.01,60.65701,-145.89082,82.6,83.2,49098.7,31359,6.3,30,24.1,0,20.616,0,20.676,30.118,24.2,0
10/23/2024,10:27:45 PM,0,SBO1,81.5,7.64,9.363,750.6,33836.5,31.22,0.26,0,48245.5,0.30,0.11,-0.07,6.01,11.9,-0.02,60.65701,-145.89082,82.5,83.1,49099.1,31360,6.3,30,24.1,0,20.690,0,20.716,30.176,24.2,0
10/23/2024,10:27:46 PM,0,SBO1,81.5,7.64,9.363,750.6,33836.8,31.22,0.26,0,48246.2,0.25,0.10,-0.04,6.01,11.9,0.06,60.65701,-145.89081,82.5,83.1,49099.8,31360,6.2,30,24.1,0,20.715,0,20.717,30.176,24.2,0
10/23/2024,10:27:49 PM,0,SBO1,81.4,7.63,9.362,750.6,33837.0,31.23,0.27,0,48247.6,0.27,0.10,-0.05,6.01,11.9,0.02,60.65701,-145.89081,82.4,83.0,49101.2,31361,6.6,30,24.1,0,20.915,0,20.800,30.298,24.2,0
10/23/2024,10:27:50 PM,0,SBO1,81.4,7.63,9.362,750.7,33837.2,31.23,0.27,0,48248.4,0.20,0.09,-0.09,6.01,11.9,-0.09,60.65701,-145.89081,82.4,83.0,49102.0,31361,6.5,30,24.1,0,21.012,0,20.835,30.349,24.2,0
10/23/2024,10:27:51 PM,0,SBO1,81.3,7.63,9.361,750.9,33837.7,31.23,0.26,0,48249.9,0.21,0.09,-0.06,6.01,11.9,0.00,60.65701,-145.89081,82.3,83.0,49103.5,31362,6.6,30,24.1,0,21.073,0,20.872,30.403,24.3,0
10/23/2024,10:27:52 PM,0,SBO1,81.3,7.63,9.361,751.0,33837.5,31.23,0.28,0,48250.4,0.20,0.08,-0.06,6.01,11.9,0.00,60.65701,-145.89081,82.3,82.9,49104.0,31363,6.6,30,24.1,0,21.116,0,20.904,30.450,24.3,0
10/23/2024,10:27:55 PM,0,SBO1,81.3,7.62,9.359,750.5,33837.8,31.23,0.29,0,48252.5,0.13,0.07,-0.08,6.01,11.9,-0.07,60.65701,-145.89081,82.3,82.9,49106.2,31364,7.0,30,24.1,0,21.169,0,20.976,30.554,24.3,0
10/23/2024,10:27:56 PM,0,SBO1,81.3,7.62,9.359,750.9,33837.8,31.23,0.30,0,48252.6,0.18,0.08,-0.04,6.01,11.9,0.05,60.65701,-145.89080,82.3,82.9,49106.3,31364,6.8,30,24.1,0,21.234,0,20.994,30.581,24.3,0
10/23/2024,10:27:57 PM,0,SBO1,81.3,7.62,9.359,750.5,33837.9,31.23,0.31,0,48253.1,0.27,0.10,0.04,6.01,11.9,0.26,60.65701,-145.89080,82.3,82.9,49106.8,31365,7.0,30,24.1,0,21.248,0,21.007,30.600,24.3,0
10/23/2024,10:27:58 PM,0,SBO1,81.3,7.63,9.358,750.6,33838.2,31.23,0.31,0,48254.5,0.25,0.10,0.03,6.01,11.9,0.25,60.65702,-145.89080,82.3,82.9,49108.2,31365,7.0,30,24.1,0,21.516,0,21.051,30.664,24.3,0
10/23/2024,10:27:59 PM,0,SBO1,81.3,7.63,9.357,750.5,33838.4,31.23,0.29,0,48256.3,0.21,0.09,0.05,6.01,11.9,0.28,60.65702,-145.89080,82.4,83.0,49110.0,31367,7.0,30,24.1,0,21.676,0,21.090,30.721,24.3,0
10/23/2024,10:28:00 PM,0,SBO1,81.4,7.63,9.356,750.5,33838.3,31.23,0.29,0,48257.8,0.19,0.08,0.04,6.01,11.9,0.26,60.65702,-145.89080,82.4,83.0,49111.6,31368,6.8,30,24.1,0,21.881,0,21.943,31.964,24.3,0
10/23/2024,10:28:01 PM,0,SBO1,81.4,7.63,9.354,750.5,33838.3,31.23,0.29,0,48260.6,0.22,0.09,0.06,6.01,11.9,0.32,60.65702,-145.89080,82.4,83.0,49114.4,31369,6.6,30,24.1,0,22.018,0,22.095,32.185,24.3,0
10/23/2024,10:28:02 PM,0,SBO1,81.4,7.63,9.352,750.5,33838.4,31.24,0.29,0,48262.8,0.19,0.08,0.04,6.01,11.9,0.25,60.65703,-145.89080,82.4,83.0,49116.7,31371,6.6,30,24.1,0,22.131,0,22.183,32.313,24.3,0
10/23/2024,10:28:03 PM,0,SBO1,81.4,7.63,9.350,750.7,33838.1,31.24,0.28,0,48265.3,0.20,0.09,0.03,6.01,11.9,0.25,60.65703,-145.89080,82.4,83.0,49119.2,31372,6.5,30,24.1,0,22.262,0,22.231,32.383,24.3,0
10/23/2024,10:28:04 PM,0,SBO1,81.4,7.63,9.347,750.4,33837.7,31.24,0.29,0,48268.1,0.17,0.08,0.04,6.01,11.9,0.26,60.65703,-145.89080,82.4,83.0,49122.0,31374,6.2,30,24.1,0,22.312,0,22.278,32.452,24.3,0
10/23/2024,10:28:05 PM,0,SBO1,81.4,7.63,9.345,750.7,33837.8,31.24,0.30,0,48271.4,0.18,0.08,0.01,6.01,11.9,0.18,60.65703,-145.89078,82.4,83.0,49125.4,31376,5.9,30,24.1,0,22.301,0,22.288,32.465,24.3,0
10/23/2024,10:28:06 PM,0,SBO1,81.4,7.63,9.342,750.7,33837.6,31.24,0.31,0,48274.4,0.24,0.09,0.01,6.01,11.9,0.18,60.65703,-145.89078,82.4,83.0,49128.3,31378,5.9,30,24.1,0,22.327,0,22.301,32.485,24.3,0
10/23/2024,10:28:08 PM,0,SBO1,81.4,7.63,9.337,750.3,33837.6,31.25,0.30,0,48281.6,0.18,0.08,0.02,6.01,11.9,0.22,60.65703,-145.89078,82.4,83.0,49135.7,31383,5.1,30,24.1,0,22.410,0,22.326,32.521,24.3,0
10/23/2024,10:28:09 PM,0,SBO1,81.3,7.63,9.333,750.3,33837.4,31.25,0.30,0,48285.4,0.20,0.08,0.01,6.01,11.9,0.19,60.65703,-145.89078,82.4,83.0,49139.6,31386,5.0,30,24.1,0,22.449,0,22.344,32.548,24.3,0
10/23/2024,10:28:10 PM,0,SBO1,81.3,7.63,9.330,750.4,33837.4,31.25,0.30,0,48290.1,0.20,0.09,-0.02,6.01,11.9,0.10,60.65703,-145.89078,82.4,83.0,49144.3,31389,4.8,30,24.1,0,22.503,0,22.366,32.580,24.3,0
10/23/2024,10:28:13 PM,0,SBO1,81.3,7.63,9.323,750.4,33837.2,31.26,0.32,0,48299.6,0.16,0.08,-0.04,6.01,11.9,0.06,60.65704,-145.89078,82.3,82.9,49153.9,31395,4.2,30,24.1,0,22.702,0,22.431,32.675,24.3,0
10/23/2024,10:28:14 PM,0,SBO1,81.3,7.63,9.321,750.9,33837.0,31.26,0.31,0,48301.9,0.14,0.07,-0.04,6.01,11.9,0.05,60.65704,-145.89078,82.3,82.9,49156.2,31396,3.9,30,24.1,0,22.732,0,22.459,32.715,24.3,0
10/23/2024,10:28:15 PM,0,SBO1,81.3,7.63,9.319,750.4,33836.8,31.26,0.31,0,48304.4,0.15,0.07,-0.10,6.01,11.9,-0.11,60.65704,-145.89078,82.3,82.9,49158.7,31398,3.8,30,24.1,0,22.757,0,22.480,32.746,24.3,0
10/23/2024,10:28:16 PM,0,SBO1,81.3,7.63,9.317,750.3,33836.7,31.26,0.32,0,48307.2,0.10,0.06,-0.14,6.01,11.9,-0.22,60.65704,-145.89078,82.3,82.9,49161.6,31400,3.8,30,24.1,0,22.813,0,22.504,32.781,24.3,0
10/23/2024,10:28:19 PM,0,SBO1,81.3,7.63,9.311,750.5,33836.0,31.27,0.31,0,48313.3,0.08,0.06,-0.14,6.01,11.9,-0.21,60.65704,-145.89076,82.3,82.9,49167.8,31404,3.3,30,24.2,0,23.116,0,22.611,32.938,24.3,0
10/23/2024,10:28:20 PM,0,SBO1,81.3,7.63,9.309,750.3,33835.6,31.27,0.30,0,48315.7,0.06,0.05,-0.16,6.01,11.9,-0.28,60.65704,-145.89076,82.4,83.0,49170.2,31405,3.0,30,24.2,0,23.180,0,22.641,32.981,24.3,0
10/23/2024,10:28:21 PM,0,SBO1,81.4,7.64,9.307,750.6,33835.4,31.27,0.29,0,48317.7,0.06,0.05,-0.16,6.01,11.9,-0.28,60.65703,-145.89076,82.4,83.0,49172.3,31407,2.9,30,24.2,0,23.271,0,22.672,33.026,24.3,0
10/23/2024,10:28:22 PM,0,SBO1,81.4,7.64,9.305,750.4,33835.2,31.27,0.29,0,48319.8,0.07,0.05,-0.16,6.01,11.9,-0.29,60.65703,-145.89075,82.4,83.0,49174.3,31408,2.9,30,24.2,0,23.405,0,23.479,34.201,24.3,0
10/23/2024,10:28:23 PM,0,SBO1,81.4,7.64,9.304,750.1,33834.8,31.27,0.29,0,48321.4,0.09,0.06,-0.17,6.01,11.9,-0.29,60.65702,-145.89075,82.5,83.1,49175.9,31409,2.9,30,24.2,0,23.547,0,23.615,34.400,24.3,0
10/23/2024,10:28:25 PM,0,SBO1,81.5,7.65,9.301,750.6,33834.4,31.28,0.28,0,48324.5,0.04,0.05,-0.18,6.01,11.9,-0.33,60.65701,-145.89073,82.5,83.1,49179.1,31411,2.4,30,24.2,0,23.669,0,23.599,34.376,24.3,0
10/23/2024,10:28:26 PM,0,SBO1,81.6,7.66,9.299,750.4,33834.1,31.28,0.29,0,48325.9,0.04,0.05,-0.18,6.01,11.9,-0.33,60.65699,-145.89072,82.6,83.2,49180.5,31412,2.1,30,24.2,0,23.705,0,23.679,34.493,24.3,0
10/23/2024,10:28:27 PM,0,SBO1,81.6,7.66,9.298,750.4,33833.9,31.28,0.29,0,48327.3,0.09,0.06,-0.19,6.01,11.9,-0.37,60.65698,-145.89072,82.7,83.2,49182.0,31413,2.0,30,24.2,0,23.799,0,23.724,34.559,24.3,0
10/23/2024,10:28:28 PM,0,SBO1,81.6,7.66,9.297,750.4,33833.7,31.28,0.29,0,48328.7,0.05,0.05,-0.18,6.01,11.9,-0.33,60.65697,-145.89072,82.7,83.3,49183.4,31414,1.7,30,24.2,0,23.911,0,23.770,34.626,24.3,0
10/23/2024,10:28:29 PM,0,SBO1,81.7,7.67,9.296,750.3,33833.6,31.28,0.28,0,48330.1,0.06,0.05,-0.16,6.01,11.9,-0.28,60.65696,-145.89072,82.7,83.3,49184.8,31415,1.8,30,24.2,0,23.958,0,23.813,34.688,24.3,0
10/23/2024,10:28:30 PM,0,SBO1,81.7,7.67,9.295,750.1,33833.5,31.28,0.28,0,48330.6,0.07,0.05,-0.16,6.01,11.9,-0.29,60.65696,-145.89072,82.8,83.3,49185.2,31415,1.8,30,24.2,0,23.980,0,23.835,34.721,24.3,0
10/23/2024,10:28:31 PM,0,SBO1,81.7,7.67,9.295,750.1,33833.5,31.28,0.29,0,48331.4,0.08,0.06,-0.16,6.01,11.9,-0.27,60.65695,-145.89072,82.8,83.4,49186.1,31415,1.8,30,24.2,0,24.049,0,23.864,34.763,24.3,0
10/23/2024,10:28:32 PM,0,SBO1,81.8,7.68,9.293,750.2,33833.7,31.28,0.28,0,48333.5,0.09,0.06,-0.19,6.01,11.9,-0.35,60.65695,-145.89072,82.8,83.4,49188.2,31417,1.8,30,24.2,0,24.137,0,23.901,34.816,24.3,0
10/23/2024,10:28:33 PM,0,SBO1,81.8,7.68,9.292,750.2,33833.6,31.28,0.28,0,48334.8,0.12,0.07,-0.17,6.01,11.9,-0.31,60.65695,-145.89072,82.8,83.4,49189.5,31418,1.6,30,24.2,0,24.121,0,23.936,34.867,24.3,0
10/23/2024,10:28:34 PM,0,SBO1,81.8,7.68,9.291,750.1,33833.5,31.28,0.28,0,48335.8,0.08,0.06,-0.17,6.01,11.9,-0.30,60.65696,-145.89072,82.9,83.4,49190.6,31418,0.9,30,24.2,0,24.176,0,23.969,34.917,24.3,0
10/23/2024,10:28:39 PM,0,SBO1,81.7,7.67,9.285,750.4,33833.4,31.29,0.30,0,48343.7,0.09,0.06,-0.20,6.01,11.9,-0.39,60.65697,-145.89072,82.8,83.3,49198.5,31423,-0.2,30,24.2,0,24.437,0,24.108,35.118,24.3,0
10/23/2024,10:28:40 PM,0,SBO1,81.7,7.67,9.283,750.2,33833.1,31.29,0.30,0,48345.8,0.08,0.06,-0.19,6.01,11.9,-0.36,60.65697,-145.89072,82.8,83.3,49200.7,31425,-0.5,30,24.2,0,24.488,0,24.131,35.152,24.3,0
10/23/2024,10:28:43 PM,0,SBO1,81.6,7.66,9.276,750.1,33832.2,31.29,0.31,0,48353.5,0.10,0.06,-0.20,6.01,11.9,-0.38,60.65698,-145.89072,82.7,83.2,49208.5,31430,-1.4,30,24.2,0,24.652,0,24.208,35.264,24.3,0
10/23/2024,10:28:44 PM,0,SBO1,81.6,7.66,9.275,750.4,33831.9,31.30,0.32,0,48355.0,0.06,0.05,-0.22,6.01,11.9,-0.43,60.65697,-145.89072,82.6,83.2,49210.0,31431,-1.6,30,24.2,0,24.687,0,24.218,35.279,24.3,0
10/23/2024,10:28:45 PM,0,SBO1,81.6,7.66,9.270,750.5,33830.9,31.30,0.30,0,48359.3,0.12,0.07,-0.19,6.01,11.9,-0.36,60.65698,-145.89072,82.6,83.2,49214.3,31434,-1.7,30,24.2,0,24.860,0,24.262,35.343,24.3,0
10/23/2024,10:28:46 PM,0,SBO1,81.6,7.66,9.269,750.1,33830.5,31.30,0.30,0,48360.7,0.14,0.07,-0.17,6.01,11.9,-0.30,60.65697,-145.89072,82.6,83.2,49215.8,31434,-1.5,30,24.2,0,24.910,0,24.279,35.369,24.3,0
10/23/2024,10:28:47 PM,0,SBO1,81.5,7.66,9.265,750.5,33830.0,31.30,0.32,0,48365.8,0.14,0.07,-0.17,6.01,11.9,-0.32,60.65698,-145.89072,82.6,83.2,49220.9,31438,-1.1,30,24.2,0,25.032,0,25.088,36.547,24.4,0
10/23/2024,10:28:48 PM,0,SBO1,81.5,7.66,9.262,750.2,33829.5,31.30,0.32,0,48368.7,0.16,0.07,-0.19,6.01,11.9,-0.35,60.65698,-145.89073,82.6,83.2,49223.8,31440,-0.6,30,24.2,0,25.082,0,25.101,36.565,24.4,0
10/23/2024,10:28:49 PM,0,SBO1,81.5,7.66,9.259,750.4,33829.0,31.31,0.31,0,48371.1,0.23,0.09,-0.17,6.01,11.9,-0.30,60.65699,-145.89073,82.6,83.1,49226.3,31441,-0.4,30,24.2,0,25.121,0,25.143,36.627,24.4,0
10/23/2024,10:28:50 PM,0,SBO1,81.5,7.66,9.257,750.4,33828.7,31.31,0.32,0,48374.0,0.33,0.12,-0.15,6.01,11.9,-0.26,60.65699,-145.89073,82.6,83.1,49229.1,31443,-0.2,30,24.2,0,25.174,0,25.162,36.655,24.4,0
10/23/2024,10:28:52 PM,0,SBO1,81.5,7.66,9.252,750.2,33827.8,31.31,0.33,0,48379.3,0.32,0.12,-0.15,6.01,11.9,-0.25,60.65699,-145.89073,82.6,83.2,49234.5,31447,0.3,30,24.2,0,25.308,0,25.258,36.795,24.4,0
10/23/2024,10:28:53 PM,0,SBO1,81.5,7.66,9.250,750.4,33827.3,31.31,0.33,0,48381.2,0.24,0.09,-0.15,6.01,11.9,-0.26,60.65700,-145.89075,82.6,83.2,49236.4,31448,0.3,30,24.2,0,25.398,0,25.278,36.823,24.4,0
10/23/2024,10:28:54 PM,0,SBO1,81.6,7.66,9.249,750.1,33827.0,31.31,0.35,0,48382.8,0.23,0.09,-0.15,6.01,11.9,-0.26,60.65699,-145.89075,82.6,83.2,49238.0,31449,0.3,30,24.2,0,25.471,0,25.311,36.872,24.4,0
10/23/2024,10:28:55 PM,0,SBO1,81.6,7.66,9.247,750.3,33826.2,31.31,0.35,0,48383.9,0.23,0.09,-0.16,6.01,11.9,-0.28,60.65697,-145.89073,82.6,83.2,49239.2,31450,0.0,30,24.2,0,25.629,0,25.365,36.950,24.4,0
10/23/2024,10:28:57 PM,0,SBO1,81.6,7.67,9.244,750.4,33825.2,31.32,0.35,0,48387.1,0.20,0.08,-0.15,6.01,11.9,-0.24,60.65696,-145.89072,82.7,83.2,49242.4,31452,-0.3,30,24.2,0,25.818,0,25.463,37.094,24.4,0
10/23/2024,10:28:58 PM,0,SBO1,81.6,7.67,9.242,750.1,33824.8,31.32,0.33,0,48388.2,0.16,0.07,-0.14,6.01,11.9,-0.23,60.65695,-145.89072,82.7,83.2,49243.5,31452,-0.3,30,24.2,0,25.825,0,25.503,37.151,24.4,0
10/23/2024,10:29:00 PM,0,SBO1,81.6,7.67,9.241,750.4,33824.4,31.32,0.36,0,48389.4,0.14,0.07,-0.16,6.01,11.9,-0.28,60.65695,-145.89072,82.7,83.3,49244.7,31453,-0.7,30,24.2,0,25.851,0,25.536,37.200,24.4,0
10/23/2024,10:29:02 PM,0,SBO1,81.6,7.67,9.238,750.2,33823.0,31.32,0.38,0,48392.1,0.06,0.05,-0.15,6.01,11.9,-0.26,60.65695,-145.89070,82.7,83.2,49247.4,31455,-1.1,30,24.2,0,26.203,0,25.653,37.371,24.4,0
10/23/2024,10:29:03 PM,0,SBO1,81.6,7.67,9.236,750.2,33822.3,31.32,0.38,0,48392.7,0.06,0.05,-0.12,6.01,11.9,-0.18,60.65695,-145.89070,82.7,83.2,49248.1,31455,-1.4,30,24.2,0,26.322,0,25.700,37.439,24.4,0
