Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
1/19/2024,3:58:59 PM,0,SBO1,86.1,8.77,5.698,749.8,30845.6,31.33,1.28,0,48857.5,-0.13,-0.01,-0.45,6.27,11.9,-1.37,60.65702,-145.89148,87.2,86.1,49615,31757,-0.8,32,24.7,0,0,0.797,0.789,1.15,24.7,0
1/19/2024,3:59:01 PM,0,SBO1,86.2,8.79,5.663,750,30846.1,31.36,1.35,0,48903.9,-0.15,-0.02,-0.5,6.27,11.9,-1.5,60.65702,-145.89148,87.4,86.2,49660.4,31788,-0.8,32,24.7,0,0,0.783,0.788,1.148,24.7,0
1/19/2024,3:59:02 PM,0,SBO1,86.4,8.81,5.641,750.1,30870.3,31.41,1.41,0,48981.1,-0.14,-0.02,-0.44,6.27,11.9,-1.32,60.65702,-145.89148,87.5,86.4,49737.3,31838,-1.1,32,24.8,0,0,0.788,0.788,1.148,24.8,0
1/19/2024,3:59:03 PM,0,SBO1,86.5,8.82,5.633,749.8,30879.2,31.43,1.36,0,49006.9,-0.08,0,-0.42,6.27,11.9,-1.28,60.65702,-145.89146,87.7,86.5,49763.1,31854,-1.3,32,24.8,0,0,0.789,0.788,1.149,24.8,0
1/19/2024,3:59:04 PM,0,SBO1,86.6,8.83,5.634,750.1,30876.1,31.42,1.29,0,49001.3,-0.06,0,-0.51,6.27,11.9,-1.52,60.65702,-145.89146,87.7,86.6,49757.5,31851,-1.1,32,24.8,0,0,0.794,0.788,1.149,24.8,0
1/19/2024,3:59:04 PM,0,SBO1,86.7,8.84,5.634,749.8,30879.5,31.43,1.28,0,49006.1,-0.07,0,-0.46,6.27,11.9,-1.38,60.65702,-145.89146,87.9,86.7,49762.3,31854,-0.7,32,24.8,0,0,0.788,0.788,1.149,24.8,0
1/19/2024,3:59:06 PM,0,SBO1,86.8,8.86,5.619,749.9,30895.1,31.46,1.32,0,49052,-0.05,0.01,-0.36,6.27,11.9,-1.09,60.65703,-145.89146,88,86.8,49808.2,31884,-0.8,32,24.8,0,0,0.792,0.788,1.149,24.8,0
1/19/2024,3:59:08 PM,0,SBO1,86.9,8.86,5.619,750,30893.2,31.46,1.17,0,49050.5,-0.07,0,-0.3,6.27,11.9,-0.93,60.65703,-145.89146,88,86.9,49806.5,31883,-0.8,32,24.8,0,0,0.79,0.788,1.149,24.8,0
1/19/2024,3:59:09 PM,0,SBO1,87,8.87,5.622,750,30885.7,31.45,1.25,0,49035.2,-0.19,-0.03,-0.51,6.27,11.9,-1.52,60.65703,-145.89146,88.1,87,49791.2,31873,-0.6,32,24.8,0,0,0.783,0.788,1.148,24.8,0
1/19/2024,3:59:09 PM,0,SBO1,87,8.88,5.621,750.1,30811.5,31.36,1.39,0,48916.4,-0.13,-0.01,-0.48,6.27,11.9,-1.45,60.65703,-145.89146,88.2,87,49670.6,31796,-0.9,32,24.7,0,0,0.785,0.788,1.148,24.7,0
1/19/2024,3:59:11 PM,0,SBO1,87,8.88,5.585,749.7,30662,31.23,1.4,0,48733.5,-0.08,0,-0.31,6.27,11.9,-0.96,60.65702,-145.89146,88.2,87,49482.8,31677,-0.5,33,24.6,0,0,0.787,0.788,1.148,24.6,0
1/19/2024,3:59:11 PM,0,SBO1,87,8.9,5.494,749.8,30685.5,31.33,1.38,0,48890.9,-0.14,-0.02,-0.43,6.27,11.9,-1.32,60.65702,-145.89146,88.2,87,49638,31779,-0.7,33,24.7,0,0,0.791,0.788,1.148,24.7,0
1/19/2024,3:59:12 PM,0,SBO1,86.9,8.9,5.455,749.9,30687.1,31.38,1.28,0,48967.5,-0.03,0.01,-0.58,6.27,11.9,-1.71,60.65702,-145.89146,88.1,86.9,49712.8,31829,-1.5,33,24.8,0,0,0.788,0.788,1.148,24.8,0
1/19/2024,3:59:14 PM,0,SBO1,87,8.91,5.443,749.9,30688,31.39,1.26,0,48985.1,-0.04,0.01,-0.31,6.27,11.9,-0.96,60.65702,-145.89146,88.1,87,49730,31840,-1.7,33,24.8,0,0,0.789,0.788,1.148,24.8,0
1/19/2024,3:59:15 PM,0,SBO1,87.1,8.92,5.448,750,30760.6,31.47,1.2,0,49097.6,-0.17,-0.02,-0.32,6.27,11.9,-1,60.65702,-145.89146,88.3,87.1,49844.4,31913,-3,33,24.8,0,0,0.788,0.788,1.149,24.8,0
1/19/2024,3:59:17 PM,0,SBO1,87,8.91,5.455,750.1,30712.4,31.41,1.28,0,49006.8,-0.19,-0.03,-0.41,6.27,11.9,-1.23,60.65702,-145.89146,88.2,87,49752.8,31854,-2.7,33,24.8,0,0,0.791,0.788,1.149,24.8,0
1/19/2024,3:59:17 PM,0,SBO1,87.1,8.92,5.445,749.9,30681.6,31.38,1.31,0,48970.1,-0.1,-0.01,-0.51,6.27,11.9,-1.51,60.65702,-145.89146,88.2,87.1,49715,31831,-1.9,33,24.8,0,0,0.786,0.788,1.149,24.8,0
1/19/2024,3:59:18 PM,0,SBO1,87.2,8.94,5.432,749.8,30710,31.42,1.43,0,49038.1,-0.03,0.01,-0.48,6.27,11.9,-1.44,60.65702,-145.89146,88.4,87.2,49783.1,31875,-3.1,33,24.8,0,0,0.786,0.788,1.148,24.8,0
1/19/2024,3:59:20 PM,0,SBO1,87.3,8.94,5.428,749.9,30719.5,31.44,1.4,0,49059.1,-0.05,0.01,-0.4,6.27,11.9,-1.21,60.65702,-145.89148,88.5,87.3,49804.2,31888,-3.1,33,24.8,0,0,0.788,0.788,1.148,24.8,0
1/19/2024,3:59:21 PM,0,SBO1,87.3,8.94,5.41,750.1,30690,31.42,1.35,0,49036.2,-0.06,0.01,-0.62,6.27,11.9,-1.84,60.65702,-145.89148,88.4,87.3,49780.1,31874,-3.1,33,24.8,0,0,0.787,0.788,1.148,24.8,0
1/19/2024,3:59:22 PM,0,SBO1,87.3,8.95,5.404,749.9,30698.2,31.44,1.29,0,49060.9,-0.13,-0.01,-0.65,6.27,11.9,-1.91,60.65702,-145.89148,88.5,87.3,49804.7,31890,-3.3,33,24.8,0,0,0.789,0.788,1.148,24.8,0
1/19/2024,3:59:23 PM,0,SBO1,87.4,8.96,5.401,750.2,30709.3,31.45,1.35,0,49083.2,-0.15,-0.02,-0.57,6.27,11.9,-1.7,60.65702,-145.89148,88.5,87.4,49827.1,31904,-3.3,33,24.8,0,0,0.791,0.788,1.149,24.8,0
1/19/2024,3:59:25 PM,0,SBO1,87.5,8.97,5.406,749.9,30707.4,31.45,1.3,0,49073.6,-0.03,0.01,-0.58,6.27,11.9,-1.73,60.65702,-145.89148,88.6,87.5,49817.6,31898,-3.4,33,24.8,0,0,0.789,0.788,1.148,24.8,0
1/19/2024,3:59:27 PM,0,SBO1,87.5,8.97,5.418,750.1,30729,31.46,1.33,0,49090.7,-0.09,0,-0.48,6.27,11.9,-1.46,60.65702,-145.89148,88.7,87.5,49835.7,31909,-3.3,33,24.8,0,0,0.782,0.788,1.148,24.8,0
1/19/2024,3:59:28 PM,0,SBO1,87.6,8.97,5.423,749.9,30732.7,31.46,1.3,0,49088,0,0.02,-0.49,6.27,11.9,-1.48,60.65702,-145.89148,88.7,87.6,49833.3,31907,-3.4,33,24.8,0,0,0.777,0.787,1.148,24.8,0
