,,,SENSOR SERIAL NUMBER:,23G100685,23G100685,23H103732,23H106348,23H103732,23H103732,23H105114,23H105114,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100685,23G100685,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
2/16/2024,1:25:06 PM,0,KIS1,99.5,10.5,3.982,748.3,30270.4,32.31,1.64,0,50572.8,0.53,0.13,0.32,6.21,11.9,0.88,57.76716,-152.41064,101.1,99.5,51234.6,32872,4.4,33,25.7,0,0,0.252,0.531,0.774,25.7,0
2/16/2024,1:25:08 PM,0,KIS1,99.5,10.5,3.982,748.2,30268.9,32.31,1.76,0,50570.5,0.37,0.09,0.31,6.21,11.9,0.84,57.76716,-152.41064,101.1,99.5,51232.3,32871,4.1,33,25.6,0,0,0.263,0.434,0.633,25.7,0
2/16/2024,1:25:10 PM,0,KIS1,99.5,10.49,3.982,748.3,30266.2,32.31,1.53,0,50566.2,0.34,0.08,0.19,6.21,11.9,0.49,57.76716,-152.41063,101,99.5,51227.8,32868,4.2,33,25.6,0,0,0.228,0.39,0.57,25.6,0
2/16/2024,1:25:11 PM,0,KIS1,99.5,10.49,3.981,748,30267.2,32.31,1.71,0,50567.9,0.36,0.08,0.33,6.21,11.9,0.88,57.76716,-152.41063,101.1,99.5,51229.6,32869,4.1,33,25.6,0,0,0.198,0.368,0.537,25.7,0
2/16/2024,1:25:12 PM,0,KIS1,99.5,10.5,3.981,748.1,30268.7,32.31,1.74,0,50570.5,0.44,0.1,0.29,6.21,11.9,0.78,57.76716,-152.41061,101.1,99.5,51232.2,32871,4,33,25.6,0,0,0.227,0.354,0.516,25.7,0
2/16/2024,1:25:13 PM,0,KIS1,99.5,10.5,3.981,748.2,30270.4,32.31,1.64,0,50573.6,0.42,0.1,0.32,6.21,11.9,0.86,57.76716,-152.41061,101.1,99.5,51235.4,32873,4.2,33,25.7,0,0,0.167,0.341,0.497,25.7,0
2/16/2024,1:25:14 PM,0,KIS1,99.5,10.5,3.981,748,30271.4,32.31,1.78,0,50575.4,0.45,0.11,0.37,6.21,11.9,1,57.76716,-152.41061,101.1,99.5,51237.1,32874,4.3,33,25.7,0,0,0.195,0.329,0.48,25.7,0
2/16/2024,1:25:15 PM,0,KIS1,99.4,10.49,3.981,747.7,30271.4,32.31,1.78,0,50575.5,0.48,0.12,0.22,6.21,11.9,0.58,57.76715,-152.41061,101.1,99.4,51237.2,32874,4.3,33,25.7,0,0,0.207,0.32,0.467,25.7,0
2/16/2024,1:25:16 PM,0,KIS1,99.5,10.49,3.981,748.3,30271.4,32.31,1.68,0,50575.6,0.37,0.09,0.28,6.21,11.9,0.76,57.76715,-152.4106,101,99.5,51237.3,32874,4.2,33,25.7,0,0,0.319,0.319,0.466,25.7,0
2/16/2024,1:25:17 PM,0,KIS1,99.5,10.5,3.981,748.3,30271.7,32.31,1.64,0,50576,0.29,0.07,0.13,6.21,11.9,0.32,57.76715,-152.4106,101.1,99.5,51237.8,32874,4,33,25.7,0,0,0.439,0.328,0.478,25.7,0
2/16/2024,1:25:18 PM,0,KIS1,99.5,10.49,3.981,748.1,30271.2,32.31,1.61,0,50575.4,0.31,0.07,0.06,6.21,11.9,0.14,57.76715,-152.41058,101.1,99.5,51237.2,32874,3.6,33,25.7,0,0,0.438,0.339,0.495,25.7,0
2/16/2024,1:25:19 PM,0,KIS1,99.4,10.49,3.981,747.9,30271.8,32.31,1.69,0,50576.3,0.32,0.08,0.24,6.21,11.9,0.65,57.76715,-152.41058,101.1,99.4,51238,32875,3.5,33,25.7,0,0,0.437,0.342,0.499,25.7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,98.1314,10.7657,4.5566,748.1571,24223.8257,25.5649,5.5691,0,39995.3543,0.5711,0.1374,0.0874,6.21,11.9,0.2151,57.7671,-152.4104,99.6914,98.1314,40541.9629,25996.8571,-0.7714,4780776.714,20.2629,0,0,0.1876,0.0911,0.1327,20.2629,
,,,STANDARD DEVIATION:,1.2393,0.8483,0.5439,0.144,12111.8144,12.7873,9.7856,0,20005.7224,0.5793,0.1448,0.3435,0,0,0.9603,0,0.0001,1.2679,1.2393,20278.3578,13003.7172,3.353,10456738.5,4.6345,0,0,0.0869,0.0803,0.1172,4.6345,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,INSTRUMENT NAME:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G100685,23G100685,23H103732,23H106348,23H103732,23H103732,23H105114,23H105114,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100685,23G100685,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
2/16/2024,1:19:55 PM,0,KIS1,98.2,12.41,5.399,748.3,0,0,29.91,0,0.1,1.03,0.25,0.98,6.21,11.9,2.7,57.76711,-152.4101,99.7,98.2,0.1,0,-11.9,27255382,,0,0,0,-0.002,-0.002,,0
2/16/2024,1:19:59 PM,0,KIS1,98.2,12.42,5.377,748,0,0,29.58,0,0.1,0.89,0.22,0.71,6.21,11.9,1.97,57.76709,-152.41016,99.8,98.2,0.1,0,-7.5,27956388,,0,0,-0.003,-0.002,-0.003,,0
2/16/2024,1:20:00 PM,0,KIS1,98.1,12.41,5.372,748,0,0,29.75,0,0.1,0.99,0.24,0.73,6.21,11.9,2.02,57.76708,-152.41014,99.7,98.1,0.1,0,-7.7,27693160,,0,0,-0.001,-0.002,-0.003,,0
2/16/2024,1:20:01 PM,0,KIS1,97.9,12.38,5.367,748.3,0,0,29.28,0,0.1,1.07,0.26,0.95,6.21,11.9,2.62,57.76709,-152.4102,99.4,97.9,0.1,0,-5.9,27917364,,0,0,-0.004,-0.002,-0.003,,0
2/16/2024,1:20:03 PM,0,KIS1,97.3,12.31,5.347,748,0,0,29.16,0,0.1,2.85,0.71,0.92,6.21,11.9,2.55,57.7671,-152.41037,98.8,97.3,0.1,0,0.5,27956388,,0,0,-0.001,-0.002,-0.003,,0
2/16/2024,1:20:04 PM,0,KIS1,96.3,12.19,5.328,748,0,0,1.18,0,0.1,2.67,0.66,0.42,6.21,11.9,1.13,57.7671,-152.41037,97.9,96.3,0.1,0,0.2,27824152,,0,0,0.077,-0.001,-0.002,,0
2/16/2024,1:20:06 PM,0,KIS1,95.4,12.08,5.29,748.4,1.4,0,1.35,0,2.2,0.44,0.1,-0.15,6.21,11.9,-0.46,57.7671,-152.41035,96.9,95.4,2.3,1,-0.4,723427,0,0,0,0.13,0.002,0.003,0,0
2/16/2024,1:20:06 PM,0,KIS1,95.6,12.11,5.262,748.4,30303.2,31.12,1.85,0,48640.6,0.4,0.09,-0.27,6.21,11.9,-0.79,57.76711,-152.4104,97.1,95.6,49369.4,31616,1.3,33,24.6,0,0,0.192,0.005,0.007,24.6,0
2/16/2024,1:20:07 PM,0,KIS1,95.9,9.89,5.194,747.9,30292.1,31.16,1.58,0,48711.1,0.25,0.06,-0.21,6.21,11.9,-0.63,57.76711,-152.41042,97.5,95.9,49437.3,31662,1.9,33,24.6,0,0,0.227,0.011,0.016,24.6,0
2/16/2024,1:20:08 PM,0,KIS1,96.3,9.95,5.084,748.2,30269.9,31.24,1.52,0,48837.3,0.36,0.09,-0.12,6.21,11.9,-0.36,57.76711,-152.41043,97.8,96.3,49558.5,31744,1.7,33,24.7,0,0,0.222,0.019,0.027,24.7,0
2/16/2024,1:20:09 PM,0,KIS1,96.6,9.99,5.009,748.3,30287.1,31.34,1.47,0,48994.5,0.31,0.07,-0.16,6.21,11.9,-0.47,57.76712,-152.41042,98.1,96.6,49712.4,31846,1.1,33,24.8,0,0,0.271,0.023,0.034,24.8,0
2/16/2024,1:20:10 PM,0,KIS1,96.8,10.02,4.919,748,30287.9,31.42,1.53,0,49115.4,0.31,0.07,-0.18,6.21,11.9,-0.53,57.76712,-152.41043,98.3,96.8,49829.8,31925,1.4,33,24.8,0,0,0.202,0.028,0.041,24.8,0
2/16/2024,1:20:11 PM,0,KIS1,97,10.06,4.825,748.3,30278.8,31.49,1.64,0,49242.9,0.39,0.09,-0.2,6.21,11.9,-0.58,57.76712,-152.41046,98.5,97,49952.8,32008,2,33,24.9,0,0,0.237,0.038,0.055,24.9,0
2/16/2024,1:20:12 PM,0,KIS1,97.2,10.1,4.741,748.3,30278.6,31.59,1.64,0,49390.6,0.3,0.07,-0.19,6.21,11.9,-0.55,57.76711,-152.41048,98.7,97.2,50095.8,32104,3.1,33,25,0,0,0.202,0.039,0.057,25,0
2/16/2024,1:20:13 PM,0,KIS1,97.4,10.14,4.642,748.3,30276.5,31.66,1.55,0,49519.8,0.36,0.09,-0.04,6.21,11.9,-0.13,57.76711,-152.41049,98.9,97.4,50220.7,32188,3.3,33,25.1,0,0,0.267,0.049,0.071,25.1,0
2/16/2024,1:20:14 PM,0,KIS1,97.6,10.18,4.555,748,30276.7,31.76,1.65,0,49674.3,0.42,0.1,-0.02,6.21,11.9,-0.08,57.76711,-152.41048,99.2,97.6,50370,32288,3.2,33,25.2,0,0,0.167,0.055,0.08,25.2,0
2/16/2024,1:20:16 PM,0,KIS1,98.1,10.26,4.376,748.1,30277,31.93,1.52,0,49955.8,0.32,0.07,-0.03,6.21,11.9,-0.12,57.76712,-152.41048,99.6,98.1,50641.7,32471,2.3,33,25.3,0,0,0.223,0.067,0.098,25.3,0
2/16/2024,1:20:17 PM,0,KIS1,98.3,10.3,4.291,748.2,30276.9,32.01,1.59,0,50075,0.21,0.05,-0.15,6.21,11.9,-0.46,57.76712,-152.41048,99.9,98.3,50756.6,32549,1.9,33,25.4,0,0,0.196,0.072,0.104,25.4,0
2/16/2024,1:20:18 PM,0,KIS1,98.5,10.33,4.238,748.3,30274,32.06,1.67,0,50168.1,0.27,0.06,-0.19,6.21,11.9,-0.55,57.76712,-152.41046,100,98.5,50845.9,32609,1.3,33,25.4,0,0,0.245,0.079,0.115,25.4,0
2/16/2024,1:20:22 PM,0,KIS1,98.9,10.41,4.123,748.4,30274.6,32.18,1.59,0,50353.6,0.5,0.12,0,6.21,11.9,-0.04,57.76711,-152.41048,100.5,98.9,51024.4,32730,1.5,33,25.5,0,0,0.213,0.102,0.149,25.5,0
2/16/2024,1:20:23 PM,0,KIS1,99,10.42,4.106,748,30276.5,32.19,1.58,0,50380.5,0.36,0.08,0.03,6.21,11.9,0.05,57.76711,-152.41046,100.6,99,51050.5,32747,1.3,33,25.5,0,0,0.242,0.108,0.158,25.5,0
2/16/2024,1:20:24 PM,0,KIS1,99.1,10.43,4.092,748,30274.8,32.21,1.61,0,50400.2,0.42,0.1,-0.1,6.21,11.9,-0.31,57.76711,-152.41046,100.7,99.1,51069.2,32760,1.2,33,25.6,0,0,0.216,0.113,0.165,25.6,0
2/16/2024,1:20:25 PM,0,KIS1,99.1,10.43,4.088,748,30273.9,32.21,1.56,0,50408.1,0.45,0.11,0,6.21,11.9,-0.04,57.76711,-152.41045,100.7,99.1,51076.7,32765,0.3,33,25.6,0,0,0.252,0.118,0.171,25.6,0
2/16/2024,1:20:27 PM,0,KIS1,99.1,10.44,4.071,748.3,30274.3,32.23,1.53,0,50436,0.38,0.09,0.09,6.21,11.9,0.22,57.76711,-152.41042,100.7,99.1,51103.6,32783,-0.5,33,25.6,0,0,0.228,0.13,0.189,25.6,0
2/16/2024,1:20:29 PM,0,KIS1,99.2,10.45,4.056,748.2,30272.4,32.24,1.62,0,50456.9,0.41,0.1,-0.04,6.21,11.9,-0.13,57.76711,-152.41042,100.8,99.2,51123.5,32797,-1,33,25.6,0,0,0.239,0.146,0.213,25.6,0
2/16/2024,1:20:31 PM,0,KIS1,99.2,10.45,4.053,748.2,30273.1,32.24,1.69,0,50461.1,0.36,0.08,-0.02,6.21,11.9,-0.09,57.7671,-152.4104,100.8,99.2,51127.6,32800,-1.6,33,25.6,0,0,0.254,0.15,0.219,25.6,0
2/16/2024,1:20:34 PM,0,KIS1,99.3,10.46,4.039,748.2,30277.6,32.26,1.62,0,50492.8,0.22,0.05,0.13,6.21,11.9,0.33,57.7671,-152.41034,100.9,99.3,51158.4,32820,-4.1,33,25.6,0,0,0.221,0.177,0.257,25.6,0
2/16/2024,1:20:36 PM,0,KIS1,99.3,10.47,4.036,748.1,30277.7,32.27,1.65,0,50496.9,0.3,0.07,0.11,6.21,11.9,0.29,57.7671,-152.41037,100.9,99.3,51162.4,32823,-3.2,33,25.6,0,0,0.276,0.188,0.274,25.6,0
2/16/2024,1:20:36 PM,0,KIS1,99.3,10.47,4.034,748.1,30278.9,32.27,1.58,0,50502.3,0.41,0.1,0.02,6.21,11.9,0.03,57.7671,-152.41037,100.9,99.3,51167.6,32826,-3,33,25.6,0,0,0.254,0.19,0.277,25.6,0
2/16/2024,1:20:37 PM,0,KIS1,99.4,10.47,4.032,748,30281.1,32.27,1.45,0,50509.6,0.38,0.09,-0.16,6.21,11.9,-0.47,57.7671,-152.41037,101,99.4,51174.8,32831,-3.4,33,25.6,0,0,0.229,0.2,0.291,25.6,0
2/16/2024,1:20:38 PM,0,KIS1,99.4,10.47,4.03,748,30282.4,32.28,1.65,0,50514.5,0.35,0.08,-0.13,6.21,11.9,-0.4,57.7671,-152.4104,101,99.4,51179.7,32834,-1.6,33,25.6,0,0,0.243,0.206,0.3,25.6,0
2/16/2024,1:20:39 PM,0,KIS1,99.4,10.47,4.029,748.3,30283.4,32.28,1.7,0,50519.1,0.34,0.08,0.03,6.21,11.9,0.06,57.7671,-152.4104,100.9,99.4,51184.2,32837,-1.2,33,25.6,0,0,0.243,0.214,0.312,25.6,0
2/16/2024,1:20:40 PM,0,KIS1,99.4,10.47,4.027,748.1,30284,32.28,1.58,0,50522.6,0.4,0.1,0.1,6.21,11.9,0.24,57.76711,-152.41039,101,99.4,51187.6,32840,-1.2,33,25.6,0,0,0.158,0.217,0.317,25.6,0
2/16/2024,1:20:41 PM,0,KIS1,99.4,10.48,4.026,748.1,30285,32.29,1.5,0,50526.1,0.45,0.11,0.12,6.21,11.9,0.31,57.7671,-152.41039,101,99.4,51191,32842,-1.5,33,25.6,0,0,0.267,0.224,0.327,25.6,0
2/16/2024,1:20:45 PM,0,KIS1,99.4,10.48,4.023,748.2,30284.1,32.29,1.59,0,50528.9,0.42,0.1,0.08,6.21,11.9,0.2,57.76711,-152.41039,101,99.4,51193.7,32844,-0.8,33,25.6,0,0,0.183,0.229,0.334,25.6,0
