Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:  ,11/2/2023 11:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,112.628,10.7048,9.5191,765.556,30025.724,27.3532,127.1776,0,42608.904,5.534,1.4456,4.1456,6.3404,11.9,9.2256,60.657,-145.8915,111.808,117.572,43363.508,27695.76,15.12,1889.64,21.048,0,0,1.8112,1.8098,2.6311,21.084,
,,,STANDARD DEVIATION:,0.8591,0.087,0.1071,0.1329,6275.3343,5.7393,612.0409,0,8896.122,4.1921,1.0485,3.1513,0.002,0,8.8232,0,0,0.8494,0.9089,9053.7153,5782.509,0.3784,9099.5197,4.4589,0,0,1.1511,1.1182,1.6262,4.469,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,INSTRUMENT NAME:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/25/2023,2:11:10 PM,0,SBO1,112.5,10.67,9.512,765.4,31714.6,28.95,0.55,0,45036.2,10.35,2.65,9.55,6.35,11.9,24.35,60.65705,-145.89151,111.7,117.4,45833.7,29274,14.3,32,22.3,0,0,3.365,3.085,4.486,22.3,0
10/25/2023,2:11:12 PM,0,SBO1,112.4,10.66,9.494,765.2,31726.7,28.98,0.69,0,45076.5,11.1,2.84,8.63,6.34,11.9,21.78,60.65705,-145.89151,111.6,117.3,45874.7,29300,14.8,32,22.3,0,0,3.491,3.207,4.663,22.4,0
10/25/2023,2:11:14 PM,0,SBO1,112.3,10.66,9.492,765.6,31743.5,29,0.55,0,45103.6,11.4,2.91,7.81,6.34,11.9,19.48,60.65705,-145.8915,111.5,117.3,45902.2,29317,14.9,32,22.3,0,0,3.49,3.242,4.714,22.4,0
10/25/2023,2:11:15 PM,0,SBO1,112.3,10.65,9.494,765.5,31746.7,29,0.71,0,45105.7,8.09,2.08,8.14,6.34,11.9,20.41,60.65706,-145.8915,111.5,117.3,45904.4,29319,15.1,31,22.3,0,0,3.498,3.256,4.735,22.4,0
10/25/2023,2:11:16 PM,0,SBO1,112.3,10.65,9.496,765.4,31737.2,28.99,0.66,0,45088.8,10.94,2.8,9.82,6.34,11.9,25.11,60.65706,-145.8915,111.5,117.2,45887.2,29308,15.4,32,22.3,0,0,3.457,3.268,4.751,22.4,0
10/25/2023,2:11:17 PM,0,SBO1,112.3,10.65,9.496,765.5,31732.4,28.98,0.63,0,45082.2,12.54,3.2,8.91,6.34,11.9,22.56,60.65706,-145.89151,111.5,117.2,45880.4,29303,15.4,32,22.3,0,0,3.251,3.268,4.751,22.4,0
10/25/2023,2:11:18 PM,0,SBO1,112.2,10.65,9.495,765.6,31736.5,28.99,0.83,0,45089.3,14.27,3.63,7.61,6.34,11.9,18.93,60.65707,-145.89151,111.4,117.2,45887.7,29308,15.6,32,22.3,0,0,3.011,3.255,4.733,22.4,0
10/25/2023,2:11:19 PM,0,SBO1,112.3,10.65,9.494,765.5,31755.4,29.01,0.96,0,45117.7,12.16,3.1,7.13,6.34,11.9,17.59,60.65707,-145.89151,111.5,117.2,45916.6,29327,15.7,31,22.4,0,0,2.755,3.235,4.703,22.4,0
10/25/2023,2:11:21 PM,0,SBO1,112.8,10.69,9.515,765.5,31894.4,29.13,0.52,0,45293.1,2.73,0.74,3.27,6.34,11.9,6.79,60.65706,-145.89151,111.9,117.7,46095.1,29440,15.3,31,22.5,0,0,2.109,1.948,2.833,22.5,0
10/25/2023,2:11:23 PM,0,SBO1,112.8,10.68,9.576,765.4,31791.9,28.98,0.42,0,45072.7,4.11,1.09,4.92,6.34,11.9,11.4,60.65705,-145.89151,112,117.8,45871.1,29297,15.3,31,22.3,0,0,1.718,1.738,2.528,22.3,0
10/25/2023,2:11:24 PM,0,SBO1,112.8,10.67,9.59,765.5,31754.2,28.93,0.44,0,44998.2,2.5,0.69,4.23,6.34,11.9,9.47,60.65705,-145.89151,111.9,117.7,45795.3,29249,15,31,22.3,0,0,1.596,1.642,2.387,22.3,0
10/25/2023,2:11:25 PM,0,SBO1,112.8,10.68,9.599,765.5,31736,28.9,0.47,0,44962.9,2.48,0.68,2.72,6.34,11.9,5.25,60.65705,-145.89151,112,117.7,45759.4,29226,15.2,32,22.3,0,0,1.516,1.573,2.287,22.3,0
10/25/2023,2:11:26 PM,0,SBO1,112.9,10.68,9.601,765.7,31720.5,28.89,0.53,0,44937.9,3.87,1.03,2.11,6.34,11.9,3.52,60.65704,-145.89151,112,117.8,45734,29210,15.6,32,22.2,0,0,1.475,1.539,2.237,22.3,0
10/25/2023,2:11:27 PM,0,SBO1,113,10.7,9.6,765.7,31710.8,28.88,0.52,0,44925,3.58,0.96,1.84,6.34,11.9,2.76,60.65704,-145.89151,112.2,118,45720.9,29201,15.5,32,22.2,0,0,1.445,1.515,2.203,22.2,0
10/25/2023,2:11:28 PM,0,SBO1,113.1,10.71,9.598,765.6,31706.7,28.87,0.69,0,44922.2,2.07,0.58,1.54,6.34,11.9,1.94,60.65703,-145.89151,112.3,118.1,45718,29199,15.5,32,22.2,0,0,1.435,1.498,2.177,22.2,0
10/25/2023,2:11:29 PM,0,SBO1,113.2,10.72,9.595,765.8,31702.9,28.87,0.58,0,44920.4,2.46,0.68,2.07,6.34,11.9,3.41,60.65703,-145.8915,112.3,118.2,45716.2,29198,15.3,32,22.2,0,0,1.422,1.484,2.157,22.2,0
10/25/2023,2:11:32 PM,0,SBO1,113.4,10.74,9.586,765.7,31698.5,28.87,0.4,0,44924,4.02,1.07,2.39,6.34,11.9,4.32,60.65703,-145.89151,112.6,118.4,45719.8,29201,14.9,32,22.2,0,0,1.428,1.465,2.13,22.2,0
10/25/2023,2:11:35 PM,0,SBO1,113.6,10.76,9.582,765.6,31696.7,28.88,0.45,0,44926.9,2.77,0.76,2.75,6.34,11.9,5.31,60.65704,-145.89153,112.8,118.6,45722.7,29202,14.7,32,22.2,0,0,1.428,1.455,2.115,22.3,0
10/25/2023,2:11:36 PM,0,SBO1,113.7,10.77,9.582,765.4,31696.5,28.88,0.45,0,44926.5,2.67,0.73,2.51,6.34,11.9,4.64,60.65704,-145.89153,112.9,118.7,45722.3,29202,14.9,32,22.2,0,0,1.346,1.451,2.109,22.3,0
10/25/2023,2:11:37 PM,0,SBO1,113.7,10.77,9.581,765.7,31633.3,28.81,0.43,0,44838.3,1.6,0.46,1.65,6.34,11.9,2.24,60.65703,-145.89153,112.8,118.7,45632.5,29145,14.5,32,22.2,0,0,0.99,1.425,2.072,22.2,0
10/25/2023,2:11:38 PM,0,SBO1,113.6,10.77,9.575,765.6,31486.7,28.67,0.54,0,44636.4,1.2,0.36,0.85,6.34,11.9,-0.01,60.65702,-145.89154,112.8,118.6,45427.1,29014,14.4,32,22.1,0,0,0.701,0.531,0.771,22.1,0
10/25/2023,2:11:40 PM,0,SBO1,113.4,10.77,9.533,765.7,31164.1,28.38,0.66,0,44226.2,2.45,0.67,0.96,6.34,11.9,0.3,60.65702,-145.89154,112.6,118.4,45009.5,28747,14.9,32,21.9,0,0,0.276,0.177,0.257,21.9,0
10/25/2023,2:11:41 PM,0,SBO1,110,10.46,9.489,765.6,26667.7,23.93,10.24,0,37894.5,1.68,0.48,0.52,6.34,11.9,-0.92,60.65703,-145.89154,109.2,114.8,38565.5,24631,15,37,18.4,0,0,0.049,-0.018,-0.027,18.4,0
10/25/2023,2:11:42 PM,0,SBO1,110.9,10.86,9.303,765.5,26667.7,24.05,3125.4,0,38086.5,2.01,0.56,0.69,6.34,11.9,-0.45,60.65702,-145.89154,110.1,115.7,38760,24756,15.4,37,18.5,0,0,0.016,0.001,0.001,18.5,0
10/25/2023,2:11:43 PM,0,SBO1,111.4,10.95,9.1,765.7,21.5,0.01,31.12,0,30.9,5.3,1.39,1.02,6.34,11.9,0.46,60.65703,-145.89154,110.6,116.3,31.4,20,15.4,46468,-0.2,0,0,0.011,0.004,0.005,-0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,82.3,7.66,9.792,765.7,33894.3,30.91,0.69,0,47769.1,-0.12,0.03,-0.47,6.34,11.9,-3.7,60.657,-145.8916,81.7,85.9,48615.8,31050,8.7,30,23.8,0,0,24.482,24.346,35.452,24,
,,,STANDARD DEVIATION:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,INSTRUMENT NAME:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/25/2023,2:06:58 PM,0,SBO1,82.3,7.66,9.792,765.7,33894.3,30.91,0.69,0,47769.1,-0.12,0.03,-0.47,6.34,11.9,-3.7,60.65702,-145.89156,81.7,85.9,48615.8,31050,8.7,30,23.8,0,0,24.482,24.346,35.452,24,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,92.5,8.9435,8.6086,765.4471,31071.4882,29.0288,0.3688,0,45231.6059,0.4888,0.1847,-0.0676,6.35,11.9,-2.5659,60.563,-145.9603,91.8412,96.5706,46024.5941,29400.4706,11.2882,32,22.4882,0,0,0.8699,0.9881,1.4369,22.4941,
,,,STANDARD DEVIATION:,0.6624,0.0775,0.0707,0.1753,16.5829,0.0457,0.0523,0,70.6121,0.3305,0.0834,0.2793,0,0,0.7822,0,0,0.6589,0.7011,70.9162,46.0321,0.6173,0,0.0322,0,0,0.0175,0.0466,0.0676,0.0416,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,INSTRUMENT NAME:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/25/2023,1:35:38 PM,0,ROK1,91,8.76,8.793,765.5,31101.3,28.9,0.34,0,45036.1,0.11,0.09,-0.06,6.35,11.9,-2.54,60.56295,-145.96031,90.3,95,45828.1,29273,12.4,32,22.4,0,0,0.913,1.102,1.602,22.4,0
10/25/2023,1:35:39 PM,0,ROK1,91.4,8.82,8.722,765.4,31093.1,28.96,0.39,0,45118.6,0.27,0.13,-0.25,6.35,11.9,-3.07,60.56296,-145.96031,90.8,95.4,45911.1,29327,12.1,32,22.4,0,0,0.883,1.062,1.544,22.4,0
10/25/2023,1:35:40 PM,0,ROK1,91.6,8.84,8.698,765.4,31093.9,28.98,0.5,0,45152.7,0.37,0.15,-0.06,6.35,11.9,-2.54,60.56296,-145.96031,91,95.6,45945.5,29349,12.1,32,22.5,0,0,0.879,1.044,1.518,22.5,0
10/25/2023,1:35:41 PM,0,ROK1,91.8,8.86,8.673,766,31097.8,29,0.41,0,45186.5,0.69,0.23,-0.2,6.35,11.9,-2.93,60.56296,-145.96031,91.1,95.8,45979.6,29371,11.9,32,22.5,0,0,0.883,1.032,1.501,22.5,0
10/25/2023,1:35:43 PM,0,ROK1,92.1,8.9,8.646,765.5,31067.6,28.99,0.36,0,45180.1,0.35,0.15,-0.17,6.35,11.9,-2.86,60.56296,-145.96031,91.4,96.2,45972.8,29367,11.8,32,22.5,0,0,0.881,1.016,1.477,22.5,0
10/25/2023,1:35:46 PM,0,ROK1,92.4,8.93,8.608,765.4,31070.4,29.03,0.38,0,45229.8,0.14,0.1,-0.36,6.35,11.9,-3.38,60.56296,-145.96031,91.7,96.4,46022.7,29399,11.6,32,22.5,0,0,0.896,0.998,1.451,22.5,0
10/25/2023,1:35:47 PM,0,ROK1,92.5,8.95,8.591,765.5,31074.5,29.05,0.25,0,45258.8,0.38,0.16,-0.25,6.35,11.9,-3.08,60.56296,-145.96031,91.9,96.6,46052,29418,11.4,32,22.5,0,0,0.875,0.987,1.436,22.5,0
10/25/2023,1:35:48 PM,0,ROK1,92.7,8.97,8.585,765.4,31076.6,29.05,0.33,0,45268.6,1.13,0.35,0.56,6.35,11.9,-0.82,60.56296,-145.96031,92,96.8,46062,29425,11.3,32,22.5,0,0,0.875,0.982,1.428,22.5,0
10/25/2023,1:35:49 PM,0,ROK1,92.7,8.97,8.58,765.2,31078.5,29.06,0.38,0,45278.4,0.99,0.31,0.7,6.35,11.9,-0.41,60.56296,-145.96031,92.1,96.8,46071.8,29431,11.3,32,22.5,0,0,0.866,0.976,1.42,22.5,0
10/25/2023,1:35:50 PM,0,ROK1,92.8,8.98,8.577,765.4,31077.1,29.06,0.39,0,45280.4,0.13,0.1,-0.08,6.35,11.9,-2.6,60.56296,-145.96031,92.2,96.9,46073.8,29432,11.2,32,22.5,0,0,0.865,0.968,1.408,22.5,0
10/25/2023,1:35:52 PM,0,ROK1,92.9,8.99,8.567,765.4,31056.3,29.05,0.39,0,45262.1,0.33,0.14,-0.21,6.35,11.9,-2.98,60.56297,-145.96031,92.3,97,46055.1,29420,11.2,32,22.5,0,0,0.848,0.958,1.393,22.5,0
10/25/2023,1:35:53 PM,0,ROK1,93,9,8.56,765.6,31052.1,29.05,0.35,0,45265.4,0.37,0.15,-0.13,6.35,11.9,-2.74,60.56297,-145.96031,92.3,97.1,46058.3,29422,11,32,22.5,0,0,0.855,0.954,1.387,22.5,0
10/25/2023,1:35:54 PM,0,ROK1,93,9,8.554,765.4,31049.2,29.05,0.42,0,45268.8,0.14,0.1,-0.3,6.35,11.9,-3.23,60.56297,-145.96031,92.4,97.1,46061.7,29425,10.8,32,22.5,0,0,0.859,0.95,1.382,22.5,0
10/25/2023,1:35:55 PM,0,ROK1,93.1,9.01,8.551,765.2,31053.3,29.06,0.37,0,45279.4,0.33,0.14,-0.31,6.35,11.9,-3.24,60.56297,-145.96031,92.4,97.2,46072.5,29432,10.5,32,22.5,0,0,0.855,0.947,1.377,22.5,0
10/25/2023,1:35:56 PM,0,ROK1,93.1,9.02,8.548,765.6,31057.1,29.06,0.37,0,45287.1,0.66,0.23,-0.11,6.35,11.9,-2.68,60.56297,-145.96031,92.4,97.2,46080.2,29437,10.5,32,22.5,0,0,0.851,0.943,1.372,22.5,0
10/25/2023,1:35:57 PM,0,ROK1,93.2,9.02,8.547,765.4,31058.8,29.07,0.35,0,45292.5,1.02,0.32,0.02,6.35,11.9,-2.31,60.56297,-145.96031,92.5,97.3,46085.7,29440,10.5,32,22.5,0,0,0.852,0.94,1.367,22.6,0
10/25/2023,1:35:58 PM,0,ROK1,93.2,9.02,8.546,765.3,31057.7,29.07,0.29,0,45292,0.9,0.29,0.06,6.35,11.9,-2.21,60.56297,-145.96031,92.5,97.3,46085.2,29440,10.3,32,22.5,0,0,0.852,0.939,1.365,22.5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,91.2597,8.5824,9.8078,765.0815,32393.8697,29.3757,0.3556,0,45615.4429,1.6689,0.4789,1.0034,6.35,11.9,0.4285,60.637,-146.0045,90.6529,95.2723,46420.0739,29650.0168,10.8328,30.9832,22.5874,0,0,9.5575,9.7829,14.2325,22.6513,
,,,STANDARD DEVIATION:,3.4946,0.5337,0.8691,0.2012,1405.0875,0.7603,0.1295,0,1005.697,0.9654,0.2414,1.1023,0,0,3.0865,0,0,3.4827,3.6549,1025.3387,653.7121,0.7776,1.4141,0.4768,0,0,6.0412,6.0082,8.7456,0.5169,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,INSTRUMENT NAME:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732,
Date (MM/DD/YYYY),Time (hh:mm:ss tt),Time (Fract. Sec),Site Name,DO ( % Sat ),DO ( mg/L ),Temp ( °C ),Barometer ( mmHg ),Cond ( µS/cm ),Sal ( psu ),Turbidity ( FNU ),TSS ( mg/L ),Sp Cond ( µS/cm ),Chlorophyll ( µg/L ),Chlorophyll ( RFU ),Phycoerythrin ( RFU ),Battery Power ( voltage ),Cable Power ( voltage ),Phycoerythrin ( µg/L ),GPS Latitude ( ° ),GPS Longitude ( ° ),DO ( % LocalB ),DO ( % CB ),nLFCond ( µS/cm ),TDS ( mg/L ),Altitude ( m ),Resistivity ( ohms-cm ),Water Density ( Sigma-T ),Chlorophyll ( cells/mL ),Phycoerythrin ( cells/mL ),Vertical Position ( m ),Depth ( m ),Absolute Pressure ( psi a ),Water Density ( Sigma ),Fault Code
10/25/2023,11:13:25 AM,0,SBR1,87.5,8.03,10.565,765.4,34098.1,30.46,0.88,0,47077.2,0.57,0.2,0.15,6.35,11.9,-1.95,60.63698,-146.00447,86.9,91.4,47909.4,30600,10,29,23.3,0,0,18.865,19.046,27.722,23.4,0
10/25/2023,11:13:26 AM,0,SBR1,87.5,8.03,10.565,765.3,34094.7,30.46,0.74,0,47072.6,0.68,0.23,0.19,6.35,11.9,-1.86,60.63698,-146.00447,86.9,91.3,47904.7,30597,9.9,29,23.3,0,0,18.869,19.041,27.714,23.4,0
10/25/2023,11:13:27 AM,0,SBR1,87.5,8.03,10.566,765.2,34093.2,30.46,0.44,0,47070.5,0.75,0.25,-0.13,6.35,11.9,-2.75,60.63698,-146.00447,86.9,91.3,47902.6,30596,10,29,23.3,0,0,18.865,19.041,27.714,23.4,0
10/25/2023,11:13:28 AM,0,SBR1,87.5,8.03,10.566,765.4,34086.6,30.45,0.76,0,47061.3,0.97,0.3,-0.06,6.35,11.9,-2.56,60.63698,-146.00447,86.9,91.3,47893.2,30590,9.8,29,23.3,0,0,18.851,19.037,27.708,23.4,0
10/25/2023,11:13:29 AM,0,SBR1,87.5,8.03,10.566,765.2,34082.3,30.45,0.9,0,47055.3,0.64,0.22,0.71,6.35,11.9,-0.39,60.63698,-146.00447,86.9,91.3,47887.1,30586,10,29,23.3,0,0,18.77,19.028,27.695,23.4,0
10/25/2023,11:13:30 AM,0,SBR1,87.5,8.03,10.566,765.3,34084.7,30.45,0.83,0,47058.6,0.45,0.17,0.76,6.35,11.9,-0.26,60.63697,-146.00447,86.9,91.3,47890.5,30588,10.2,29,23.3,0,0,18.706,19.005,27.661,23.4,0
10/25/2023,11:13:31 AM,0,SBR1,87.4,8.03,10.566,765.1,34089.4,30.45,0.79,0,47065.2,2.06,0.58,1.15,6.35,11.9,0.84,60.63697,-146.00447,86.9,91.3,47897.2,30592,10,29,23.3,0,0,18.626,18.985,27.632,23.4,0
10/25/2023,11:13:32 AM,0,SBR1,87.4,8.02,10.565,765.1,34085.7,30.45,0.54,0,47060.2,1.53,0.44,0.64,6.35,11.9,-0.58,60.63697,-146.00447,86.8,91.3,47892.1,30589,10.3,29,23.3,0,0,18.516,18.962,27.599,23.4,0
10/25/2023,11:13:34 AM,0,SBR1,87.4,8.02,10.566,765.4,34074,30.44,0.38,0,47043.8,0.78,0.26,0.58,6.35,11.9,-0.76,60.63697,-146.00447,86.8,91.2,47875.4,30578,10.7,29,23.3,0,0,18.347,18.92,27.537,23.4,0
10/25/2023,11:13:35 AM,0,SBR1,87.4,8.02,10.566,765,34070.7,30.44,0.44,0,47039.3,0.3,0.14,0.24,6.35,11.9,-1.71,60.63697,-146.00447,86.8,91.2,47870.8,30576,10.9,29,23.3,0,0,18.239,18.176,26.454,23.4,0
10/25/2023,11:13:36 AM,0,SBR1,87.4,8.02,10.566,765.3,34060.4,30.43,0.51,0,47024.9,0.63,0.22,0.28,6.35,11.9,-1.58,60.63697,-146.00446,86.8,91.2,47856.2,30566,10.9,29,23.3,0,0,18.155,18.094,26.336,23.4,0
10/25/2023,11:13:37 AM,0,SBR1,87.4,8.02,10.566,765.4,34033.9,30.4,0.51,0,46988.2,0.61,0.21,0.59,6.35,11.9,-0.73,60.63697,-146.00446,86.8,91.2,47818.8,30542,11,29,23.3,0,0,18.016,17.938,26.107,23.4,0
10/25/2023,11:13:38 AM,0,SBR1,87.4,8.02,10.566,765.1,33985.7,30.35,0.38,0,46921.6,0.32,0.14,0.23,6.35,11.9,-1.75,60.63697,-146.00446,86.8,91.2,47751.1,30499,11.1,29,23.2,0,0,17.858,17.831,25.952,23.4,0
10/25/2023,11:13:41 AM,0,SBR1,87.4,8.03,10.566,765.1,33945.2,30.31,0.37,0,46865.7,1.28,0.38,0.6,6.35,11.9,-0.7,60.63697,-146.00446,86.8,91.2,47694.1,30463,11.5,29,23.2,0,0,17.46,17.631,25.658,23.3,0
10/25/2023,11:13:42 AM,0,SBR1,87.4,8.03,10.566,764.9,33934.6,30.3,0.37,0,46851.3,4.75,1.25,1.06,6.35,11.9,0.6,60.63697,-146.00446,86.8,91.2,47679.5,30453,11.7,29,23.2,0,0,17.298,17.533,25.516,23.3,0
10/25/2023,11:13:43 AM,0,SBR1,87.4,8.03,10.565,765.3,33906.7,30.27,0.4,0,46813,4.09,1.08,0.75,6.35,11.9,-0.28,60.63698,-146.00446,86.8,91.3,47640.6,30428,11.8,29,23.2,0,0,17.208,17.466,25.418,23.3,0
10/25/2023,11:13:45 AM,0,SBR1,87.5,8.04,10.565,765,33871.4,30.24,0.38,0,46764.8,1.3,0.39,0.26,6.35,11.9,-1.66,60.63698,-146.00446,86.9,91.4,47591.5,30397,11.9,30,23.1,0,0,16.918,17.333,25.224,23.3,0
10/25/2023,11:13:46 AM,0,SBR1,87.6,8.05,10.565,765.1,33858.7,30.23,0.42,0,46747.6,0.57,0.2,-0.04,6.35,11.9,-2.49,60.63698,-146.00446,87,91.4,47574,30386,11.8,30,23.1,0,0,16.752,17.252,25.106,23.3,0
10/25/2023,11:13:47 AM,0,SBR1,87.7,8.06,10.564,765.3,33857,30.23,0.25,0,46745.8,1.83,0.52,0.55,6.35,11.9,-0.83,60.63698,-146.00446,87,91.5,47572.1,30385,11.8,30,23.1,0,0,16.566,17.159,24.971,23.3,0
10/25/2023,11:13:48 AM,0,SBR1,87.7,8.06,10.564,765.2,33858.2,30.23,0.24,0,46747.6,2.16,0.6,0.95,6.35,11.9,0.27,60.63698,-146.00446,87.1,91.5,47573.9,30386,11.6,30,23.1,0,0,16.52,17.12,24.913,23.3,0
10/25/2023,11:13:49 AM,0,SBR1,87.8,8.07,10.564,765,33860.9,30.23,0.36,0,46751.9,1.53,0.44,2.36,6.35,11.9,4.24,60.63698,-146.00446,87.2,91.6,47578.4,30389,11.7,30,23.1,0,0,16.381,16.304,23.726,23.2,0
10/25/2023,11:13:50 AM,0,SBR1,87.8,8.07,10.563,765.1,33862.1,30.23,0.34,0,46754.1,1.61,0.46,3.69,6.35,11.9,7.95,60.63698,-146.00446,87.3,91.7,47580.6,30390,11.6,30,23.1,0,0,16.194,16.144,23.493,23.2,0
10/25/2023,11:13:51 AM,0,SBR1,87.9,8.08,10.563,764.9,33853.7,30.22,0.31,0,46743.2,0.87,0.28,1.95,6.35,11.9,3.08,60.63698,-146.00446,87.3,91.7,47569.5,30383,11.6,30,23.1,0,0,16.081,15.997,23.279,23.2,0
10/25/2023,11:13:52 AM,0,SBR1,87.9,8.08,10.562,765.1,33852.8,30.22,0.29,0,46743,3.36,0.9,2.13,6.35,11.9,3.58,60.63698,-146.00446,87.4,91.8,47569.3,30383,11.7,30,23.1,0,0,15.917,15.936,23.191,23.2,0
10/25/2023,11:13:53 AM,0,SBR1,88,8.09,10.562,765.1,33855.1,30.23,0.3,0,46746.4,4.03,1.07,2.18,6.35,11.9,3.73,60.63698,-146.00446,87.4,91.8,47572.8,30385,11.7,30,23.1,0,0,15.77,15.841,23.052,23.2,0
10/25/2023,11:13:54 AM,0,SBR1,88,8.09,10.561,765.1,33856.3,30.23,0.35,0,46748.7,2.92,0.79,1.73,6.35,11.9,2.45,60.63698,-146.00446,87.4,91.9,47575.1,30387,11.8,30,23.1,0,0,15.694,15.772,22.952,23.2,0
10/25/2023,11:13:56 AM,0,SBR1,88.1,8.1,10.561,765.3,33858.5,30.23,0.4,0,46752.6,1.14,0.35,2.04,6.35,11.9,3.32,60.63697,-146.00446,87.5,92,47579.1,30389,11.6,30,23.1,0,0,15.395,15.629,22.744,23.2,0
